0,0,0,0,0,737,481,11,0,0,0,0,0,0,0,0
0,0,0,0,0,115,992,377,12,0,0,0,0,0,0,0
0,0,0,0,0,1,181,1070,279,6,0,0,0,0,0,0
0,0,0,0,0,0,6,204,1004,244,2,0,0,0,0,0
0,0,0,0,0,0,0,8,287,1005,176,2,0,0,0,0
0,0,0,0,0,0,0,0,9,376,1010,154,3,0,0,0
0,0,0,0,0,0,0,0,0,16,479,928,100,0,0,0
0,0,0,0,0,0,0,0,0,0,24,559,828,82,1,0
0,0,0,0,0,0,0,0,0,0,0,32,634,743,46,0
0,0,0,0,0,0,0,0,0,0,0,0,51,729,688,42
0,0,0,0,0,0,0,0,0,0,0,0,0,58,788,572
0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,711
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
