0,0,0,0,0,0,0,1,0,0,1,4,5,2,21,1
0,0,0,0,0,0,0,0,0,1,10,7,35,55,138,629
0,0,0,0,0,0,0,1,3,6,26,86,116,762,1003,429
0,0,0,0,0,0,3,9,45,93,159,968,1066,389,91,34
0,0,0,1,3,12,48,81,164,1055,1100,398,222,99,27,2
0,1,2,10,42,97,236,989,993,219,271,396,298,99,25,4
1,14,47,118,335,1010,847,160,78,139,343,565,480,194,39,4
27,102,425,971,772,126,71,27,33,133,457,721,617,240,50,8
577,1044,700,110,67,24,7,5,24,144,487,741,656,235,50,2
504,107,62,21,5,1,0,0,25,134,381,616,510,232,42,4
6,18,8,0,0,0,1,1,15,92,259,454,364,156,23,7
0,0,0,0,0,0,0,0,6,40,127,217,173,76,16,1
0,0,0,0,0,0,0,0,1,20,71,89,73,26,6,0
0,0,0,0,0,0,0,0,1,9,18,40,33,6,4,0
0,0,0,0,0,0,0,0,0,0,9,10,4,3,1,0
0,0,0,0,0,0,0,0,0,1,3,2,2,0,0,0
