65,13,9,1,1,5,88,296,76,49,20,20,72,73,40,12,3,3,4,3,0,1,4,1,0,0,1,0,0,0,0,0
22,5,1,0,0,11,4,71,41,59,22,6,12,20,71,6,6,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0
2,1,0,1,0,1,1,1,12,11,7,14,14,11,18,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,7,1,0,0,1,1,1,5,2,0,2,3,6,21,14,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0
8,8,0,1,1,0,0,2,12,1,0,0,0,0,21,12,2,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1
2,11,7,2,0,2,1,5,13,1,0,0,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0
3,4,10,1,1,0,1,0,4,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2,4,1,0,0,0,0,0,4,1,0,0,0,0,1,12,6,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
3,9,2,0,2,1,0,1,7,2,0,1,0,1,3,3,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
2,1,1,0,1,0,0,0,9,0,0,2,3,3,12,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,0,1,0,1,0,1,1,1,1,1,1,1,3,14,12,4,1,1,5,13,2,0,1,0,1,1,1,0,0,0,34
11,8,7,1,0,0,0,0,8,1,0,1,3,2,4,0,0,0,0,1,3,5,1,0,0,0,0,0,0,1,1,7
18,9,6,1,2,6,11,36,23,7,18,11,48,31,27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11
2,2,3,1,1,1,2,6,45,7,2,2,6,8,4,0,0,0,0,1,0,1,0,0,1,0,1,0,0,4,5,4
1,0,2,1,1,1,1,2,1,4,1,2,6,4,8,0,1,0,1,0,1,1,1,0,0,0,0,0,0,3,1,13
1,1,1,4,4,1,3,15,52,5,5,4,6,3,11,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,3,27
24,16,13,7,38,13,2,5,16,13,13,41,16,40,5,1,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,4
21,14,1,7,11,4,0,0,1,0,18,59,5,22,6,0,1,1,0,1,1,2,0,1,0,1,0,1,1,0,1,3
38,13,6,13,9,6,1,0,0,0,1,113,22,18,47,23,6,3,22,23,20,41,45,58,29,28,62,62,68,24,22,86
35,17,17,36,21,4,0,0,1,0,2,185,29,6,87,52,4,1,14,23,7,4,1,0,4,2,3,4,1,1,14,69
26,31,19,2,0,1,1,0,0,0,2,29,20,58,132,15,1,3,4,14,20,10,2,1,1,2,1,3,3,2,125,160
1,4,3,1,10,18,12,14,4,16,29,31,3,2,241,56,56,84,14,3,65,90,79,57,10,4,2,16,20,32,157,29
10,6,22,23,11,7,4,6,8,9,28,32,14,13,138,51,122,101,16,6,49,240,37,98,13,11,3,11,35,79,133,94
77,63,43,31,10,2,3,13,1,0,8,2,75,33,111,19,57,140,3,9,14,32,80,28,3,7,7,4,8,34,27,34
18,1,22,32,5,1,1,2,2,0,0,0,47,30,6,5,21,44,2,1,1,0,3,1,0,4,2,0,0,3,3,1
55,59,119,79,13,4,4,1,2,0,1,0,43,1,0,6,8,104,1,3,7,2,2,2,1,2,6,3,2,3,1,2
102,7,17,48,7,8,11,40,13,2,22,3,73,0,0,9,9,77,0,0,3,4,3,2,3,4,7,1,1,5,1,2
59,20,55,30,5,1,0,8,7,2,18,4,5,2,1,5,19,10,1,2,1,2,4,6,14,11,14,3,6,4,0,2
79,4,20,8,8,1,2,9,3,1,2,2,15,15,3,7,13,21,1,4,4,2,3,2,16,6,7,6,7,1,0,2
28,141,132,175,7,1,1,5,1,1,3,3,8,5,1,0,1,4,1,0,1,2,1,3,3,1,34,4,9,2,2,5
280,150,179,225,10,0,0,4,0,1,0,1,3,10,1,0,0,42,2,0,3,4,6,3,3,1,25,2,3,2,4,7
579,299,50,265,15,1,1,13,2,1,2,1,25,23,0,1,4,238,1,1,20,12,2,2,3,1,17,3,4,5,12,13
