0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,24,13,15,18,32,25,19,21,19,20,16,24,11,20,18,24,21,16,16,26,24,19,11,0,0,0,0,0,0,0,0
21,26,21,33,26,30,24,23,23,26,18,37,18,23,23,25,25,21,36,28,25,24,22,11,0,0,0,0,0,0,0,0
24,28,23,24,26,22,25,25,25,27,21,23,22,28,17,29,23,25,21,22,24,19,16,11,0,0,0,0,0,0,0,0
25,18,25,12,20,23,15,18,30,21,24,16,22,21,21,30,27,17,28,15,24,22,27,9,0,0,0,0,0,0,0,0
29,20,24,14,20,17,27,29,26,28,15,21,18,22,25,30,25,24,21,27,20,22,17,10,0,0,0,0,0,0,0,0
25,15,20,25,23,30,22,23,22,19,27,22,16,25,22,27,26,16,23,22,24,20,32,13,0,0,0,0,0,0,0,0
27,28,16,11,34,32,25,33,24,23,26,15,18,24,28,24,22,17,17,31,19,26,26,6,0,0,0,0,0,0,0,0
19,25,23,20,24,30,11,21,25,25,25,25,28,28,16,19,20,28,24,20,17,17,17,10,0,0,0,0,0,0,0,0
17,30,18,23,22,23,25,29,29,30,23,20,14,20,18,29,27,17,31,22,30,22,15,10,0,0,0,0,0,0,0,0
20,33,21,18,22,22,18,29,18,28,27,36,30,25,29,26,19,21,24,32,20,25,24,13,0,0,0,0,0,0,0,0
26,24,29,31,30,30,21,29,21,27,22,24,20,22,24,21,34,28,22,28,20,26,26,12,0,0,0,0,0,0,0,0
30,19,22,12,37,20,23,31,35,21,21,23,23,21,27,25,24,16,21,37,22,23,23,21,0,0,0,0,0,0,0,0
29,16,18,26,27,25,17,24,25,29,25,22,21,15,22,32,16,22,22,27,32,14,25,13,0,0,0,0,0,0,0,0
25,33,27,31,32,22,20,21,17,18,17,20,24,19,15,30,18,19,32,27,31,31,24,14,0,0,0,0,0,0,0,0
28,33,15,26,24,21,26,26,28,30,14,26,27,28,21,16,20,24,25,23,22,24,27,12,0,0,0,0,0,0,0,0
31,18,17,26,16,24,27,16,30,13,26,30,25,18,17,31,28,34,28,15,22,23,24,17,0,0,0,0,0,0,0,0
25,29,28,28,17,20,27,15,18,24,22,16,23,36,22,25,26,21,28,25,23,26,30,11,0,0,0,0,0,0,0,0
23,31,23,22,24,13,23,22,32,26,20,32,21,25,25,16,28,30,20,27,32,17,28,13,0,0,0,0,0,0,0,0
23,23,20,21,19,22,29,22,15,23,23,22,27,18,18,25,29,24,26,25,29,22,20,8,0,0,0,0,0,0,0,0
24,30,22,24,19,19,21,19,17,33,29,15,21,21,25,27,24,22,14,23,36,18,30,14,0,0,0,0,0,0,0,0
30,25,25,23,17,16,26,15,30,25,22,16,29,17,25,25,14,25,17,37,26,34,28,10,0,0,0,0,0,0,0,0
21,26,32,29,24,24,17,24,19,25,14,23,18,26,26,23,27,21,19,27,20,11,19,24,0,0,0,0,0,0,0,0
20,20,23,19,16,24,22,25,23,21,23,22,24,18,25,24,20,23,30,26,23,32,21,12,0,0,0,0,0,0,0,0
