Column	Row	Geometry	Frequency
0	0	POLYGON((-0.49989933851391866 -0.010679027529595181,-0.4572165811817393 -0.010679027529595181,-0.4572165811817393 0.0037644554522085726,-0.49989933851391866 0.0037644554522085726,-0.49989933851391866 -0.010679027529595181))	0
1	0	POLYGON((-0.4572165811817393 -0.010679027529595181,-0.41453382384956 -0.010679027529595181,-0.41453382384956 0.0037644554522085726,-0.4572165811817393 0.0037644554522085726,-0.4572165811817393 -0.010679027529595181))	0
2	0	POLYGON((-0.41453382384956 -0.010679027529595181,-0.3718510665173806 -0.010679027529595181,-0.3718510665173806 0.0037644554522085726,-0.41453382384956 0.0037644554522085726,-0.41453382384956 -0.010679027529595181))	0
3	0	POLYGON((-0.3718510665173806 -0.010679027529595181,-0.3291683091852013 -0.010679027529595181,-0.3291683091852013 0.0037644554522085726,-0.3718510665173806 0.0037644554522085726,-0.3718510665173806 -0.010679027529595181))	0
4	0	POLYGON((-0.3291683091852013 -0.010679027529595181,-0.28648555185302194 -0.010679027529595181,-0.28648555185302194 0.0037644554522085726,-0.3291683091852013 0.0037644554522085726,-0.3291683091852013 -0.010679027529595181))	0
5	0	POLYGON((-0.28648555185302194 -0.010679027529595181,-0.2438027945208426 -0.010679027529595181,-0.2438027945208426 0.0037644554522085726,-0.28648555185302194 0.0037644554522085726,-0.28648555185302194 -0.010679027529595181))	0
6	0	POLYGON((-0.2438027945208426 -0.010679027529595181,-0.20112003718866328 -0.010679027529595181,-0.20112003718866328 0.0037644554522085726,-0.2438027945208426 0.0037644554522085726,-0.2438027945208426 -0.010679027529595181))	0
7	0	POLYGON((-0.20112003718866328 -0.010679027529595181,-0.1584372798564839 -0.010679027529595181,-0.1584372798564839 0.0037644554522085726,-0.20112003718866328 0.0037644554522085726,-0.20112003718866328 -0.010679027529595181))	0
8	0	POLYGON((-0.1584372798564839 -0.010679027529595181,-0.11575452252430457 -0.010679027529595181,-0.11575452252430457 0.0037644554522085726,-0.1584372798564839 0.0037644554522085726,-0.1584372798564839 -0.010679027529595181))	0
9	0	POLYGON((-0.11575452252430457 -0.010679027529595181,-0.07307176519212522 -0.010679027529595181,-0.07307176519212522 0.0037644554522085726,-0.11575452252430457 0.0037644554522085726,-0.11575452252430457 -0.010679027529595181))	0
10	0	POLYGON((-0.07307176519212522 -0.010679027529595181,-0.030389007859945916 -0.010679027529595181,-0.030389007859945916 0.0037644554522085726,-0.07307176519212522 0.0037644554522085726,-0.07307176519212522 -0.010679027529595181))	0
11	0	POLYGON((-0.030389007859945916 -0.010679027529595181,0.01229374947223344 -0.010679027529595181,0.01229374947223344 0.0037644554522085726,-0.030389007859945916 0.0037644554522085726,-0.030389007859945916 -0.010679027529595181))	0
12	0	POLYGON((0.01229374947223344 -0.010679027529595181,0.05497650680441274 -0.010679027529595181,0.05497650680441274 0.0037644554522085726,0.01229374947223344 0.0037644554522085726,0.01229374947223344 -0.010679027529595181))	0
13	0	POLYGON((0.05497650680441274 -0.010679027529595181,0.09765926413659215 -0.010679027529595181,0.09765926413659215 0.0037644554522085726,0.05497650680441274 0.0037644554522085726,0.05497650680441274 -0.010679027529595181))	0
14	0	POLYGON((0.09765926413659215 -0.010679027529595181,0.14034202146877145 -0.010679027529595181,0.14034202146877145 0.0037644554522085726,0.09765926413659215 0.0037644554522085726,0.09765926413659215 -0.010679027529595181))	0
15	0	POLYGON((0.14034202146877145 -0.010679027529595181,0.1830247788009508 -0.010679027529595181,0.1830247788009508 0.0037644554522085726,0.14034202146877145 0.0037644554522085726,0.14034202146877145 -0.010679027529595181))	0
16	0	POLYGON((0.1830247788009508 -0.010679027529595181,0.22570753613313016 -0.010679027529595181,0.22570753613313016 0.0037644554522085726,0.1830247788009508 0.0037644554522085726,0.1830247788009508 -0.010679027529595181))	0
17	0	POLYGON((0.22570753613313016 -0.010679027529595181,0.2683902934653095 -0.010679027529595181,0.2683902934653095 0.0037644554522085726,0.22570753613313016 0.0037644554522085726,0.22570753613313016 -0.010679027529595181))	0
18	0	POLYGON((0.2683902934653095 -0.010679027529595181,0.3110730507974888 -0.010679027529595181,0.3110730507974888 0.0037644554522085726,0.2683902934653095 0.0037644554522085726,0.2683902934653095 -0.010679027529595181))	0
19	0	POLYGON((0.3110730507974888 -0.010679027529595181,0.3537558081296682 -0.010679027529595181,0.3537558081296682 0.0037644554522085726,0.3110730507974888 0.0037644554522085726,0.3110730507974888 -0.010679027529595181))	0
20	0	POLYGON((0.3537558081296682 -0.010679027529595181,0.39643856546184747 -0.010679027529595181,0.39643856546184747 0.0037644554522085726,0.3537558081296682 0.0037644554522085726,0.3537558081296682 -0.010679027529595181))	0
21	0	POLYGON((0.39643856546184747 -0.010679027529595181,0.4391213227940268 -0.010679027529595181,0.4391213227940268 0.0037644554522085726,0.39643856546184747 0.0037644554522085726,0.39643856546184747 -0.010679027529595181))	0
22	0	POLYGON((0.4391213227940268 -0.010679027529595181,0.48180408012620624 -0.010679027529595181,0.48180408012620624 0.0037644554522085726,0.4391213227940268 0.0037644554522085726,0.4391213227940268 -0.010679027529595181))	0
23	0	POLYGON((0.48180408012620624 -0.010679027529595181,0.5244868374583855 -0.010679027529595181,0.5244868374583855 0.0037644554522085726,0.48180408012620624 0.0037644554522085726,0.48180408012620624 -0.010679027529595181))	0
24	0	POLYGON((0.5244868374583855 -0.010679027529595181,0.567169594790565 -0.010679027529595181,0.567169594790565 0.0037644554522085726,0.5244868374583855 0.0037644554522085726,0.5244868374583855 -0.010679027529595181))	0
25	0	POLYGON((0.567169594790565 -0.010679027529595181,0.6098523521227441 -0.010679027529595181,0.6098523521227441 0.0037644554522085726,0.567169594790565 0.0037644554522085726,0.567169594790565 -0.010679027529595181))	0
26	0	POLYGON((0.6098523521227441 -0.010679027529595181,0.6525351094549235 -0.010679027529595181,0.6525351094549235 0.0037644554522085726,0.6098523521227441 0.0037644554522085726,0.6098523521227441 -0.010679027529595181))	0
27	0	POLYGON((0.6525351094549235 -0.010679027529595181,0.695217866787103 -0.010679027529595181,0.695217866787103 0.0037644554522085726,0.6525351094549235 0.0037644554522085726,0.6525351094549235 -0.010679027529595181))	0
28	0	POLYGON((0.695217866787103 -0.010679027529595181,0.7379006241192823 -0.010679027529595181,0.7379006241192823 0.0037644554522085726,0.695217866787103 0.0037644554522085726,0.695217866787103 -0.010679027529595181))	1
29	0	POLYGON((0.7379006241192823 -0.010679027529595181,0.7805833814514616 -0.010679027529595181,0.7805833814514616 0.0037644554522085726,0.7379006241192823 0.0037644554522085726,0.7379006241192823 -0.010679027529595181))	4
30	0	POLYGON((0.7805833814514616 -0.010679027529595181,0.8232661387836409 -0.010679027529595181,0.8232661387836409 0.0037644554522085726,0.7805833814514616 0.0037644554522085726,0.7805833814514616 -0.010679027529595181))	3
31	0	POLYGON((0.8232661387836409 -0.010679027529595181,0.8659488961158203 -0.010679027529595181,0.8659488961158203 0.0037644554522085726,0.8232661387836409 0.0037644554522085726,0.8232661387836409 -0.010679027529595181))	0
0	1	POLYGON((-0.49989933851391866 0.0037644554522085726,-0.4572165811817393 0.0037644554522085726,-0.4572165811817393 0.018207938434012326,-0.49989933851391866 0.018207938434012326,-0.49989933851391866 0.0037644554522085726))	0
1	1	POLYGON((-0.4572165811817393 0.0037644554522085726,-0.41453382384956 0.0037644554522085726,-0.41453382384956 0.018207938434012326,-0.4572165811817393 0.018207938434012326,-0.4572165811817393 0.0037644554522085726))	0
2	1	POLYGON((-0.41453382384956 0.0037644554522085726,-0.3718510665173806 0.0037644554522085726,-0.3718510665173806 0.018207938434012326,-0.41453382384956 0.018207938434012326,-0.41453382384956 0.0037644554522085726))	0
3	1	POLYGON((-0.3718510665173806 0.0037644554522085726,-0.3291683091852013 0.0037644554522085726,-0.3291683091852013 0.018207938434012326,-0.3718510665173806 0.018207938434012326,-0.3718510665173806 0.0037644554522085726))	0
4	1	POLYGON((-0.3291683091852013 0.0037644554522085726,-0.28648555185302194 0.0037644554522085726,-0.28648555185302194 0.018207938434012326,-0.3291683091852013 0.018207938434012326,-0.3291683091852013 0.0037644554522085726))	0
5	1	POLYGON((-0.28648555185302194 0.0037644554522085726,-0.2438027945208426 0.0037644554522085726,-0.2438027945208426 0.018207938434012326,-0.28648555185302194 0.018207938434012326,-0.28648555185302194 0.0037644554522085726))	0
6	1	POLYGON((-0.2438027945208426 0.0037644554522085726,-0.20112003718866328 0.0037644554522085726,-0.20112003718866328 0.018207938434012326,-0.2438027945208426 0.018207938434012326,-0.2438027945208426 0.0037644554522085726))	0
7	1	POLYGON((-0.20112003718866328 0.0037644554522085726,-0.1584372798564839 0.0037644554522085726,-0.1584372798564839 0.018207938434012326,-0.20112003718866328 0.018207938434012326,-0.20112003718866328 0.0037644554522085726))	0
8	1	POLYGON((-0.1584372798564839 0.0037644554522085726,-0.11575452252430457 0.0037644554522085726,-0.11575452252430457 0.018207938434012326,-0.1584372798564839 0.018207938434012326,-0.1584372798564839 0.0037644554522085726))	0
9	1	POLYGON((-0.11575452252430457 0.0037644554522085726,-0.07307176519212522 0.0037644554522085726,-0.07307176519212522 0.018207938434012326,-0.11575452252430457 0.018207938434012326,-0.11575452252430457 0.0037644554522085726))	0
10	1	POLYGON((-0.07307176519212522 0.0037644554522085726,-0.030389007859945916 0.0037644554522085726,-0.030389007859945916 0.018207938434012326,-0.07307176519212522 0.018207938434012326,-0.07307176519212522 0.0037644554522085726))	0
11	1	POLYGON((-0.030389007859945916 0.0037644554522085726,0.01229374947223344 0.0037644554522085726,0.01229374947223344 0.018207938434012326,-0.030389007859945916 0.018207938434012326,-0.030389007859945916 0.0037644554522085726))	0
12	1	POLYGON((0.01229374947223344 0.0037644554522085726,0.05497650680441274 0.0037644554522085726,0.05497650680441274 0.018207938434012326,0.01229374947223344 0.018207938434012326,0.01229374947223344 0.0037644554522085726))	0
13	1	POLYGON((0.05497650680441274 0.0037644554522085726,0.09765926413659215 0.0037644554522085726,0.09765926413659215 0.018207938434012326,0.05497650680441274 0.018207938434012326,0.05497650680441274 0.0037644554522085726))	0
14	1	POLYGON((0.09765926413659215 0.0037644554522085726,0.14034202146877145 0.0037644554522085726,0.14034202146877145 0.018207938434012326,0.09765926413659215 0.018207938434012326,0.09765926413659215 0.0037644554522085726))	0
15	1	POLYGON((0.14034202146877145 0.0037644554522085726,0.1830247788009508 0.0037644554522085726,0.1830247788009508 0.018207938434012326,0.14034202146877145 0.018207938434012326,0.14034202146877145 0.0037644554522085726))	0
16	1	POLYGON((0.1830247788009508 0.0037644554522085726,0.22570753613313016 0.0037644554522085726,0.22570753613313016 0.018207938434012326,0.1830247788009508 0.018207938434012326,0.1830247788009508 0.0037644554522085726))	0
17	1	POLYGON((0.22570753613313016 0.0037644554522085726,0.2683902934653095 0.0037644554522085726,0.2683902934653095 0.018207938434012326,0.22570753613313016 0.018207938434012326,0.22570753613313016 0.0037644554522085726))	0
18	1	POLYGON((0.2683902934653095 0.0037644554522085726,0.3110730507974888 0.0037644554522085726,0.3110730507974888 0.018207938434012326,0.2683902934653095 0.018207938434012326,0.2683902934653095 0.0037644554522085726))	0
19	1	POLYGON((0.3110730507974888 0.0037644554522085726,0.3537558081296682 0.0037644554522085726,0.3537558081296682 0.018207938434012326,0.3110730507974888 0.018207938434012326,0.3110730507974888 0.0037644554522085726))	0
20	1	POLYGON((0.3537558081296682 0.0037644554522085726,0.39643856546184747 0.0037644554522085726,0.39643856546184747 0.018207938434012326,0.3537558081296682 0.018207938434012326,0.3537558081296682 0.0037644554522085726))	0
21	1	POLYGON((0.39643856546184747 0.0037644554522085726,0.4391213227940268 0.0037644554522085726,0.4391213227940268 0.018207938434012326,0.39643856546184747 0.018207938434012326,0.39643856546184747 0.0037644554522085726))	0
22	1	POLYGON((0.4391213227940268 0.0037644554522085726,0.48180408012620624 0.0037644554522085726,0.48180408012620624 0.018207938434012326,0.4391213227940268 0.018207938434012326,0.4391213227940268 0.0037644554522085726))	0
23	1	POLYGON((0.48180408012620624 0.0037644554522085726,0.5244868374583855 0.0037644554522085726,0.5244868374583855 0.018207938434012326,0.48180408012620624 0.018207938434012326,0.48180408012620624 0.0037644554522085726))	0
24	1	POLYGON((0.5244868374583855 0.0037644554522085726,0.567169594790565 0.0037644554522085726,0.567169594790565 0.018207938434012326,0.5244868374583855 0.018207938434012326,0.5244868374583855 0.0037644554522085726))	0
25	1	POLYGON((0.567169594790565 0.0037644554522085726,0.6098523521227441 0.0037644554522085726,0.6098523521227441 0.018207938434012326,0.567169594790565 0.018207938434012326,0.567169594790565 0.0037644554522085726))	0
26	1	POLYGON((0.6098523521227441 0.0037644554522085726,0.6525351094549235 0.0037644554522085726,0.6525351094549235 0.018207938434012326,0.6098523521227441 0.018207938434012326,0.6098523521227441 0.0037644554522085726))	0
27	1	POLYGON((0.6525351094549235 0.0037644554522085726,0.695217866787103 0.0037644554522085726,0.695217866787103 0.018207938434012326,0.6525351094549235 0.018207938434012326,0.6525351094549235 0.0037644554522085726))	0
