Column	Row	Geometry	Frequency
0	0	POLYGON((-0.4999327877167504 0.6131516039703844,-0.4571981253150219 0.6131516039703844,-0.4571981253150219 0.6258406011303332,-0.4999327877167504 0.6258406011303332,-0.4999327877167504 0.6131516039703844))	0
1	0	POLYGON((-0.4571981253150219 0.6131516039703844,-0.41446346291329333 0.6131516039703844,-0.41446346291329333 0.6258406011303332,-0.4571981253150219 0.6258406011303332,-0.4571981253150219 0.6131516039703844))	0
2	0	POLYGON((-0.41446346291329333 0.6131516039703844,-0.37172880051156487 0.6131516039703844,-0.37172880051156487 0.6258406011303332,-0.41446346291329333 0.6258406011303332,-0.41446346291329333 0.6131516039703844))	0
3	0	POLYGON((-0.37172880051156487 0.6131516039703844,-0.32899413810983635 0.6131516039703844,-0.32899413810983635 0.6258406011303332,-0.37172880051156487 0.6258406011303332,-0.37172880051156487 0.6131516039703844))	0
4	0	POLYGON((-0.32899413810983635 0.6131516039703844,-0.2862594757081077 0.6131516039703844,-0.2862594757081077 0.6258406011303332,-0.32899413810983635 0.6258406011303332,-0.32899413810983635 0.6131516039703844))	0
5	0	POLYGON((-0.2862594757081077 0.6131516039703844,-0.24352481330637926 0.6131516039703844,-0.24352481330637926 0.6258406011303332,-0.2862594757081077 0.6258406011303332,-0.2862594757081077 0.6131516039703844))	0
6	0	POLYGON((-0.24352481330637926 0.6131516039703844,-0.20079015090465074 0.6131516039703844,-0.20079015090465074 0.6258406011303332,-0.24352481330637926 0.6258406011303332,-0.24352481330637926 0.6131516039703844))	0
7	0	POLYGON((-0.20079015090465074 0.6131516039703844,-0.15805548850292223 0.6131516039703844,-0.15805548850292223 0.6258406011303332,-0.20079015090465074 0.6258406011303332,-0.20079015090465074 0.6131516039703844))	0
8	0	POLYGON((-0.15805548850292223 0.6131516039703844,-0.11532082610119365 0.6131516039703844,-0.11532082610119365 0.6258406011303332,-0.15805548850292223 0.6258406011303332,-0.15805548850292223 0.6131516039703844))	0
9	0	POLYGON((-0.11532082610119365 0.6131516039703844,-0.07258616369946513 0.6131516039703844,-0.07258616369946513 0.6258406011303332,-0.11532082610119365 0.6258406011303332,-0.11532082610119365 0.6131516039703844))	0
10	0	POLYGON((-0.07258616369946513 0.6131516039703844,-0.029851501297736616 0.6131516039703844,-0.029851501297736616 0.6258406011303332,-0.07258616369946513 0.6258406011303332,-0.07258616369946513 0.6131516039703844))	0
11	0	POLYGON((-0.029851501297736616 0.6131516039703844,0.012883161103991903 0.6131516039703844,0.012883161103991903 0.6258406011303332,-0.029851501297736616 0.6258406011303332,-0.029851501297736616 0.6131516039703844))	0
