Column	Row	Geometry	Frequency
0	0	POLYGON((3.5491350324434734E-5 -0.26599464921312455,0.031304261645072815 -0.26599464921312455,0.031304261645072815 -0.22330718450604783,3.5491350324434734E-5 -0.22330718450604783,3.5491350324434734E-5 -0.26599464921312455))	0
1	0	POLYGON((0.031304261645072815 -0.26599464921312455,0.0625730319398212 -0.26599464921312455,0.0625730319398212 -0.22330718450604783,0.031304261645072815 -0.22330718450604783,0.031304261645072815 -0.26599464921312455))	0
2	0	POLYGON((0.0625730319398212 -0.26599464921312455,0.09384180223456957 -0.26599464921312455,0.09384180223456957 -0.22330718450604783,0.0625730319398212 -0.22330718450604783,0.0625730319398212 -0.26599464921312455))	0
3	0	POLYGON((0.09384180223456957 -0.26599464921312455,0.12511057252931795 -0.26599464921312455,0.12511057252931795 -0.22330718450604783,0.09384180223456957 -0.22330718450604783,0.09384180223456957 -0.26599464921312455))	0
4	0	POLYGON((0.12511057252931795 -0.26599464921312455,0.15637934282406635 -0.26599464921312455,0.15637934282406635 -0.22330718450604783,0.12511057252931795 -0.22330718450604783,0.12511057252931795 -0.26599464921312455))	0
5	0	POLYGON((0.15637934282406635 -0.26599464921312455,0.1876481131188147 -0.26599464921312455,0.1876481131188147 -0.22330718450604783,0.15637934282406635 -0.22330718450604783,0.15637934282406635 -0.26599464921312455))	0
6	0	POLYGON((0.1876481131188147 -0.26599464921312455,0.21891688341356308 -0.26599464921312455,0.21891688341356308 -0.22330718450604783,0.1876481131188147 -0.22330718450604783,0.1876481131188147 -0.26599464921312455))	0
7	0	POLYGON((0.21891688341356308 -0.26599464921312455,0.2501856537083115 -0.26599464921312455,0.2501856537083115 -0.22330718450604783,0.21891688341356308 -0.22330718450604783,0.21891688341356308 -0.26599464921312455))	0
8	0	POLYGON((0.2501856537083115 -0.26599464921312455,0.28145442400305987 -0.26599464921312455,0.28145442400305987 -0.22330718450604783,0.2501856537083115 -0.22330718450604783,0.2501856537083115 -0.26599464921312455))	0
9	0	POLYGON((0.28145442400305987 -0.26599464921312455,0.31272319429780826 -0.26599464921312455,0.31272319429780826 -0.22330718450604783,0.28145442400305987 -0.22330718450604783,0.28145442400305987 -0.26599464921312455))	0
10	0	POLYGON((0.31272319429780826 -0.26599464921312455,0.3439919645925566 -0.26599464921312455,0.3439919645925566 -0.22330718450604783,0.31272319429780826 -0.22330718450604783,0.31272319429780826 -0.26599464921312455))	0
11	0	POLYGON((0.3439919645925566 -0.26599464921312455,0.375260734887305 -0.26599464921312455,0.375260734887305 -0.22330718450604783,0.3439919645925566 -0.22330718450604783,0.3439919645925566 -0.26599464921312455))	0
12	0	POLYGON((0.375260734887305 -0.26599464921312455,0.4065295051820534 -0.26599464921312455,0.4065295051820534 -0.22330718450604783,0.375260734887305 -0.22330718450604783,0.375260734887305 -0.26599464921312455))	0
13	0	POLYGON((0.4065295051820534 -0.26599464921312455,0.4377982754768017 -0.26599464921312455,0.4377982754768017 -0.22330718450604783,0.4065295051820534 -0.22330718450604783,0.4065295051820534 -0.26599464921312455))	0
14	0	POLYGON((0.4377982754768017 -0.26599464921312455,0.4690670457715501 -0.26599464921312455,0.4690670457715501 -0.22330718450604783,0.4377982754768017 -0.22330718450604783,0.4377982754768017 -0.26599464921312455))	0
15	0	POLYGON((0.4690670457715501 -0.26599464921312455,0.5003358160662985 -0.26599464921312455,0.5003358160662985 -0.22330718450604783,0.4690670457715501 -0.22330718450604783,0.4690670457715501 -0.26599464921312455))	0
16	0	POLYGON((0.5003358160662985 -0.26599464921312455,0.5316045863610469 -0.26599464921312455,0.5316045863610469 -0.22330718450604783,0.5003358160662985 -0.22330718450604783,0.5003358160662985 -0.26599464921312455))	0
17	0	POLYGON((0.5316045863610469 -0.26599464921312455,0.5628733566557953 -0.26599464921312455,0.5628733566557953 -0.22330718450604783,0.5316045863610469 -0.22330718450604783,0.5316045863610469 -0.26599464921312455))	0
18	0	POLYGON((0.5628733566557953 -0.26599464921312455,0.5941421269505437 -0.26599464921312455,0.5941421269505437 -0.22330718450604783,0.5628733566557953 -0.22330718450604783,0.5628733566557953 -0.26599464921312455))	0
19	0	POLYGON((0.5941421269505437 -0.26599464921312455,0.6254108972452921 -0.26599464921312455,0.6254108972452921 -0.22330718450604783,0.5941421269505437 -0.22330718450604783,0.5941421269505437 -0.26599464921312455))	0
