952,980,1027,1060,1035,1072,1039,1077,1002,1006,1035,1090,1074,1026,990,1049
1021,987,1076,1050,1067,1017,1021,1061,1050,1078,1062,1055,1046,1049,1055,1074
1042,1072,1077,1034,1037,1057,1007,1045,1023,1008,1056,1131,1015,1080,1054,1086
982,1046,1030,1047,1038,1088,1052,1106,1053,988,1081,1014,1081,1100,1086,1068
1008,979,1031,1088,1009,1048,1031,1058,1052,974,1067,1030,1107,1126,1043,1072
1017,1038,1064,1040,1053,1054,1059,1061,1054,1102,1092,1061,1013,1042,1024,1095
1026,1098,1043,1091,1058,1073,1044,1026,1118,1068,1070,1129,1100,1058,1073,1065
1054,1046,1014,1066,1018,1051,1055,1083,1002,1040,967,1097,1068,1027,1049,1039
1017,1083,1047,984,1052,1085,1072,1028,1063,1047,1017,1054,1023,1039,1020,1104
1069,1082,1057,1016,1032,1051,1100,1101,1090,1036,1092,1133,1086,1028,1077,1096
1099,964,1025,1087,1069,1069,1004,1014,977,1116,1120,1067,1017,1065,1144,1049
1008,1039,1051,1023,1008,1072,1056,1029,1135,1076,1055,1042,1059,1029,1016,1072
1035,1062,1110,1066,1092,1038,991,1037,1041,1028,1129,1067,1052,1049,1078,1069
1069,1002,1083,985,1020,1032,1051,1115,1011,1040,1002,1063,1023,1074,1044,1099
1086,1053,1070,1029,1077,1046,956,1087,1114,1003,1044,1070,970,1072,1100,1052
1071,1093,1126,1136,1055,1092,1087,1047,1038,1085,1037,1080,1092,1028,1075,1080
