Column	Row	Geometry	Frequency
0	0	POLYGON((2.516784034223285E-5 6.372207435922927E-5,0.06258053816896673 6.372207435922927E-5,0.06258053816896673 0.06256307336552078,2.516784034223285E-5 0.06256307336552078,2.516784034223285E-5 6.372207435922927E-5))	69
1	0	POLYGON((0.06258053816896673 6.372207435922927E-5,0.12513590849759124 6.372207435922927E-5,0.12513590849759124 0.06256307336552078,0.06258053816896673 0.06256307336552078,0.06258053816896673 6.372207435922927E-5))	78
2	0	POLYGON((0.12513590849759124 6.372207435922927E-5,0.18769127882621572 6.372207435922927E-5,0.18769127882621572 0.06256307336552078,0.12513590849759124 0.06256307336552078,0.12513590849759124 6.372207435922927E-5))	89
3	0	POLYGON((0.18769127882621572 6.372207435922927E-5,0.25024664915484024 6.372207435922927E-5,0.25024664915484024 0.06256307336552078,0.18769127882621572 0.06256307336552078,0.18769127882621572 6.372207435922927E-5))	78
4	0	POLYGON((0.25024664915484024 6.372207435922927E-5,0.31280201948346475 6.372207435922927E-5,0.31280201948346475 0.06256307336552078,0.25024664915484024 0.06256307336552078,0.25024664915484024 6.372207435922927E-5))	86
5	0	POLYGON((0.31280201948346475 6.372207435922927E-5,0.3753573898120892 6.372207435922927E-5,0.3753573898120892 0.06256307336552078,0.31280201948346475 0.06256307336552078,0.31280201948346475 6.372207435922927E-5))	67
6	0	POLYGON((0.3753573898120892 6.372207435922927E-5,0.43791276014071373 6.372207435922927E-5,0.43791276014071373 0.06256307336552078,0.3753573898120892 0.06256307336552078,0.3753573898120892 6.372207435922927E-5))	84
7	0	POLYGON((0.43791276014071373 6.372207435922927E-5,0.5004681304693382 6.372207435922927E-5,0.5004681304693382 0.06256307336552078,0.43791276014071373 0.06256307336552078,0.43791276014071373 6.372207435922927E-5))	63
8	0	POLYGON((0.5004681304693382 6.372207435922927E-5,0.5630235007979628 6.372207435922927E-5,0.5630235007979628 0.06256307336552078,0.5004681304693382 0.06256307336552078,0.5004681304693382 6.372207435922927E-5))	80
9	0	POLYGON((0.5630235007979628 6.372207435922927E-5,0.6255788711265873 6.372207435922927E-5,0.6255788711265873 0.06256307336552078,0.5630235007979628 0.06256307336552078,0.5630235007979628 6.372207435922927E-5))	69
10	0	POLYGON((0.6255788711265873 6.372207435922927E-5,0.6881342414552117 6.372207435922927E-5,0.6881342414552117 0.06256307336552078,0.6255788711265873 0.06256307336552078,0.6255788711265873 6.372207435922927E-5))	79
11	0	POLYGON((0.6881342414552117 6.372207435922927E-5,0.7506896117838362 6.372207435922927E-5,0.7506896117838362 0.06256307336552078,0.6881342414552117 0.06256307336552078,0.6881342414552117 6.372207435922927E-5))	90
12	0	POLYGON((0.7506896117838362 6.372207435922927E-5,0.8132449821124608 6.372207435922927E-5,0.8132449821124608 0.06256307336552078,0.7506896117838362 0.06256307336552078,0.7506896117838362 6.372207435922927E-5))	85
13	0	POLYGON((0.8132449821124608 6.372207435922927E-5,0.8758003524410852 6.372207435922927E-5,0.8758003524410852 0.06256307336552078,0.8132449821124608 0.06256307336552078,0.8132449821124608 6.372207435922927E-5))	60
14	0	POLYGON((0.8758003524410852 6.372207435922927E-5,0.9383557227697097 6.372207435922927E-5,0.9383557227697097 0.06256307336552078,0.8758003524410852 0.06256307336552078,0.8758003524410852 6.372207435922927E-5))	72
15	0	POLYGON((0.9383557227697097 6.372207435922927E-5,1.0009110930983343 6.372207435922927E-5,1.0009110930983343 0.06256307336552078,0.9383557227697097 0.06256307336552078,0.9383557227697097 6.372207435922927E-5))	86
