Column	Row	Geometry	Frequency
0	0	POLYGON((5.8370696468523775E-5 4.095136690083212E-4,0.06255670282640143 4.095136690083212E-4,0.06255670282640143 0.06297407483309923,5.8370696468523775E-5 0.06297407483309923,5.8370696468523775E-5 4.095136690083212E-4))	40
1	0	POLYGON((0.06255670282640143 4.095136690083212E-4,0.12505503495633433 4.095136690083212E-4,0.12505503495633433 0.06297407483309923,0.06255670282640143 0.06297407483309923,0.06255670282640143 4.095136690083212E-4))	45
2	0	POLYGON((0.12505503495633433 4.095136690083212E-4,0.18755336708626724 4.095136690083212E-4,0.18755336708626724 0.06297407483309923,0.12505503495633433 0.06297407483309923,0.12505503495633433 4.095136690083212E-4))	28
3	0	POLYGON((0.18755336708626724 4.095136690083212E-4,0.25005169921620013 4.095136690083212E-4,0.25005169921620013 0.06297407483309923,0.18755336708626724 0.06297407483309923,0.18755336708626724 4.095136690083212E-4))	32
4	0	POLYGON((0.25005169921620013 4.095136690083212E-4,0.3125500313461331 4.095136690083212E-4,0.3125500313461331 0.06297407483309923,0.25005169921620013 0.06297407483309923,0.25005169921620013 4.095136690083212E-4))	32
5	0	POLYGON((0.3125500313461331 4.095136690083212E-4,0.37504836347606596 4.095136690083212E-4,0.37504836347606596 0.06297407483309923,0.3125500313461331 0.06297407483309923,0.3125500313461331 4.095136690083212E-4))	34
6	0	POLYGON((0.37504836347606596 4.095136690083212E-4,0.4375466956059988 4.095136690083212E-4,0.4375466956059988 0.06297407483309923,0.37504836347606596 0.06297407483309923,0.37504836347606596 4.095136690083212E-4))	32
7	0	POLYGON((0.4375466956059988 4.095136690083212E-4,0.5000450277359317 4.095136690083212E-4,0.5000450277359317 0.06297407483309923,0.4375466956059988 0.06297407483309923,0.4375466956059988 4.095136690083212E-4))	31
8	0	POLYGON((0.5000450277359317 4.095136690083212E-4,0.5625433598658647 4.095136690083212E-4,0.5625433598658647 0.06297407483309923,0.5000450277359317 0.06297407483309923,0.5000450277359317 4.095136690083212E-4))	27
9	0	POLYGON((0.5625433598658647 4.095136690083212E-4,0.6250416919957976 4.095136690083212E-4,0.6250416919957976 0.06297407483309923,0.5625433598658647 0.06297407483309923,0.5625433598658647 4.095136690083212E-4))	35
10	0	POLYGON((0.6250416919957976 4.095136690083212E-4,0.6875400241257305 4.095136690083212E-4,0.6875400241257305 0.06297407483309923,0.6250416919957976 0.06297407483309923,0.6250416919957976 4.095136690083212E-4))	39
11	0	POLYGON((0.6875400241257305 4.095136690083212E-4,0.7500383562556634 4.095136690083212E-4,0.7500383562556634 0.06297407483309923,0.6875400241257305 0.06297407483309923,0.6875400241257305 4.095136690083212E-4))	31
12	0	POLYGON((0.7500383562556634 4.095136690083212E-4,0.8125366883855962 4.095136690083212E-4,0.8125366883855962 0.06297407483309923,0.7500383562556634 0.06297407483309923,0.7500383562556634 4.095136690083212E-4))	29
13	0	POLYGON((0.8125366883855962 4.095136690083212E-4,0.8750350205155291 4.095136690083212E-4,0.8750350205155291 0.06297407483309923,0.8125366883855962 0.06297407483309923,0.8125366883855962 4.095136690083212E-4))	32
14	0	POLYGON((0.8750350205155291 4.095136690083212E-4,0.937533352645462 4.095136690083212E-4,0.937533352645462 0.06297407483309923,0.8750350205155291 0.06297407483309923,0.8750350205155291 4.095136690083212E-4))	34
15	0	POLYGON((0.937533352645462 4.095136690083212E-4,1.000031684775395 4.095136690083212E-4,1.000031684775395 0.06297407483309923,0.937533352645462 0.06297407483309923,0.937533352645462 4.095136690083212E-4))	42
0	1	POLYGON((5.8370696468523775E-5 0.06297407483309923,0.06255670282640143 0.06297407483309923,0.06255670282640143 0.12553863599719015,5.8370696468523775E-5 0.12553863599719015,5.8370696468523775E-5 0.06297407483309923))	40
1	1	POLYGON((0.06255670282640143 0.06297407483309923,0.12505503495633433 0.06297407483309923,0.12505503495633433 0.12553863599719015,0.06255670282640143 0.12553863599719015,0.06255670282640143 0.06297407483309923))	32
2	1	POLYGON((0.12505503495633433 0.06297407483309923,0.18755336708626724 0.06297407483309923,0.18755336708626724 0.12553863599719015,0.12505503495633433 0.12553863599719015,0.12505503495633433 0.06297407483309923))	37
3	1	POLYGON((0.18755336708626724 0.06297407483309923,0.25005169921620013 0.06297407483309923,0.25005169921620013 0.12553863599719015,0.18755336708626724 0.12553863599719015,0.18755336708626724 0.06297407483309923))	34
4	1	POLYGON((0.25005169921620013 0.06297407483309923,0.3125500313461331 0.06297407483309923,0.3125500313461331 0.12553863599719015,0.25005169921620013 0.12553863599719015,0.25005169921620013 0.06297407483309923))	38
5	1	POLYGON((0.3125500313461331 0.06297407483309923,0.37504836347606596 0.06297407483309923,0.37504836347606596 0.12553863599719015,0.3125500313461331 0.12553863599719015,0.3125500313461331 0.06297407483309923))	35
6	1	POLYGON((0.37504836347606596 0.06297407483309923,0.4375466956059988 0.06297407483309923,0.4375466956059988 0.12553863599719015,0.37504836347606596 0.12553863599719015,0.37504836347606596 0.06297407483309923))	28
7	1	POLYGON((0.4375466956059988 0.06297407483309923,0.5000450277359317 0.06297407483309923,0.5000450277359317 0.12553863599719015,0.4375466956059988 0.12553863599719015,0.4375466956059988 0.06297407483309923))	33
8	1	POLYGON((0.5000450277359317 0.06297407483309923,0.5625433598658647 0.06297407483309923,0.5625433598658647 0.12553863599719015,0.5000450277359317 0.12553863599719015,0.5000450277359317 0.06297407483309923))	32
9	1	POLYGON((0.5625433598658647 0.06297407483309923,0.6250416919957976 0.06297407483309923,0.6250416919957976 0.12553863599719015,0.5625433598658647 0.12553863599719015,0.5625433598658647 0.06297407483309923))	37
10	1	POLYGON((0.6250416919957976 0.06297407483309923,0.6875400241257305 0.06297407483309923,0.6875400241257305 0.12553863599719015,0.6250416919957976 0.12553863599719015,0.6250416919957976 0.06297407483309923))	31
11	1	POLYGON((0.6875400241257305 0.06297407483309923,0.7500383562556634 0.06297407483309923,0.7500383562556634 0.12553863599719015,0.6875400241257305 0.12553863599719015,0.6875400241257305 0.06297407483309923))	33
12	1	POLYGON((0.7500383562556634 0.06297407483309923,0.8125366883855962 0.06297407483309923,0.8125366883855962 0.12553863599719015,0.7500383562556634 0.12553863599719015,0.7500383562556634 0.06297407483309923))	25
13	1	POLYGON((0.8125366883855962 0.06297407483309923,0.8750350205155291 0.06297407483309923,0.8750350205155291 0.12553863599719015,0.8125366883855962 0.12553863599719015,0.8125366883855962 0.06297407483309923))	45
