Column	Row	Geometry	Frequency
0	0	POLYGON((1.1512816629721812E-4 1.1512816629721812E-4,0.06272219034848005 1.1512816629721812E-4,0.06272219034848005 0.06260535167957725,1.1512816629721812E-4 0.06260535167957725,1.1512816629721812E-4 1.1512816629721812E-4))	1065
1	0	POLYGON((0.06272219034848005 1.1512816629721812E-4,0.12532925253066288 1.1512816629721812E-4,0.12532925253066288 0.06260535167957725,0.06272219034848005 0.06260535167957725,0.06272219034848005 1.1512816629721812E-4))	86
2	0	POLYGON((0.12532925253066288 1.1512816629721812E-4,0.18793631471284572 1.1512816629721812E-4,0.18793631471284572 0.06260535167957725,0.12532925253066288 0.06260535167957725,0.12532925253066288 1.1512816629721812E-4))	1
3	0	POLYGON((0.18793631471284572 1.1512816629721812E-4,0.25054337689502854 1.1512816629721812E-4,0.25054337689502854 0.06260535167957725,0.18793631471284572 0.06260535167957725,0.18793631471284572 1.1512816629721812E-4))	0
4	0	POLYGON((0.25054337689502854 1.1512816629721812E-4,0.31315043907721135 1.1512816629721812E-4,0.31315043907721135 0.06260535167957725,0.25054337689502854 0.06260535167957725,0.25054337689502854 1.1512816629721812E-4))	0
5	0	POLYGON((0.31315043907721135 1.1512816629721812E-4,0.3757575012593942 1.1512816629721812E-4,0.3757575012593942 0.06260535167957725,0.31315043907721135 0.06260535167957725,0.31315043907721135 1.1512816629721812E-4))	0
6	0	POLYGON((0.3757575012593942 1.1512816629721812E-4,0.43836456344157704 1.1512816629721812E-4,0.43836456344157704 0.06260535167957725,0.3757575012593942 0.06260535167957725,0.3757575012593942 1.1512816629721812E-4))	0
7	0	POLYGON((0.43836456344157704 1.1512816629721812E-4,0.5009716256237599 1.1512816629721812E-4,0.5009716256237599 0.06260535167957725,0.43836456344157704 0.06260535167957725,0.43836456344157704 1.1512816629721812E-4))	0
8	0	POLYGON((0.5009716256237599 1.1512816629721812E-4,0.5635786878059428 1.1512816629721812E-4,0.5635786878059428 0.06260535167957725,0.5009716256237599 0.06260535167957725,0.5009716256237599 1.1512816629721812E-4))	0
9	0	POLYGON((0.5635786878059428 1.1512816629721812E-4,0.6261857499881255 1.1512816629721812E-4,0.6261857499881255 0.06260535167957725,0.5635786878059428 0.06260535167957725,0.5635786878059428 1.1512816629721812E-4))	0
10	0	POLYGON((0.6261857499881255 1.1512816629721812E-4,0.6887928121703084 1.1512816629721812E-4,0.6887928121703084 0.06260535167957725,0.6261857499881255 0.06260535167957725,0.6261857499881255 1.1512816629721812E-4))	0
11	0	POLYGON((0.6887928121703084 1.1512816629721812E-4,0.7513998743524912 1.1512816629721812E-4,0.7513998743524912 0.06260535167957725,0.6887928121703084 0.06260535167957725,0.6887928121703084 1.1512816629721812E-4))	0
12	0	POLYGON((0.7513998743524912 1.1512816629721812E-4,0.814006936534674 1.1512816629721812E-4,0.814006936534674 0.06260535167957725,0.7513998743524912 0.06260535167957725,0.7513998743524912 1.1512816629721812E-4))	0
13	0	POLYGON((0.814006936534674 1.1512816629721812E-4,0.8766139987168569 1.1512816629721812E-4,0.8766139987168569 0.06260535167957725,0.814006936534674 0.06260535167957725,0.814006936534674 1.1512816629721812E-4))	0
14	0	POLYGON((0.8766139987168569 1.1512816629721812E-4,0.9392210608990397 1.1512816629721812E-4,0.9392210608990397 0.06260535167957725,0.8766139987168569 0.06260535167957725,0.8766139987168569 1.1512816629721812E-4))	0
