0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
0,0,0,0,0,2,5,4,11,7,1,2,0,0,0,0
0,0,0,1,9,30,50,91,91,59,28,12,0,0,0,0
0,0,3,20,59,189,434,603,603,415,220,77,13,2,0,0
0,2,9,67,312,919,1964,2695,2756,1931,895,271,73,8,0,0
0,3,30,207,835,2839,5959,8605,8752,5885,2802,924,209,27,2,0
1,6,60,403,1931,5929,12628,18628,18480,12993,6091,1886,435,78,4,0
1,10,96,623,2733,8742,18701,27613,27259,18704,8880,2965,603,87,11,1
2,9,92,615,2765,8629,18839,27359,27385,18890,9051,2838,648,105,13,0
2,6,69,416,1920,6028,12977,18933,19052,12727,6077,2006,439,71,7,0
0,3,23,202,958,2823,6133,8988,8871,6142,2920,938,229,31,1,0
0,1,6,77,311,868,1903,2815,3001,1928,954,288,53,7,0,0
0,0,1,4,81,185,434,666,628,437,224,66,16,6,0,0
0,0,1,3,10,27,54,88,82,62,35,12,1,0,0,0
0,0,0,0,1,4,5,14,11,14,1,2,0,0,0,0
0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0
