508,2281,1430,88,156,176,235,1138,167,262,300,444,171,577,257,774
2266,1768,376,29,72,158,620,657,424,259,285,321,475,436,525,1094
278,124,20,10,11,30,24,27,6,1,3,1,4,1,2,12
61,82,31,14,1,10,5,14,4,2,1,3,0,1,0,8
19,90,40,8,5,16,37,29,4,0,3,2,0,0,1,28
7,86,20,13,15,9,12,24,6,0,3,1,1,3,2,48
59,44,67,2,2,9,1,15,7,1,5,6,4,3,6,27
36,14,10,1,7,3,4,14,3,1,1,4,2,2,1,7
36,53,26,10,31,2,0,10,4,3,1,11,10,6,6,11
309,82,42,38,53,34,15,31,24,2,1,2,7,29,3,13
59,27,8,22,32,38,69,27,15,0,1,3,7,10,5,42
201,315,5,82,57,14,121,19,5,0,1,1,12,2,7,10
145,188,44,157,115,182,197,290,130,16,27,6,22,33,7,30
87,44,44,37,43,71,32,424,52,19,28,4,1,1,1,96
32,64,77,34,14,48,31,118,107,72,10,4,73,13,47,256
58,27,27,13,16,182,66,85,37,57,9,52,78,43,81,351
