0,0,0,0,0,497,8,0,0,0,3,8,42,98,26,0
0,0,0,0,0,631,656,1,7,33,69,158,1049,1076,574,0
0,0,0,0,2,12,1270,190,143,661,1160,1165,225,83,2,0
0,0,3,14,30,83,285,2473,1172,693,128,45,19,3,0,0
2,16,59,137,804,1169,1050,676,828,24,10,2,0,0,0,0
54,398,1169,1224,538,117,40,30,1030,253,0,0,0,0,0,0
1107,939,164,64,21,4,2,0,43,1160,22,0,0,0,0,0
18,34,12,4,0,0,0,0,0,431,835,2,0,0,0,0
0,1,0,0,0,0,0,0,0,3,896,376,0,0,0,0
0,0,0,0,0,0,0,0,0,0,34,1203,34,0,0,0
0,0,0,0,0,0,0,0,0,0,0,290,936,4,0,0
0,0,0,0,0,0,0,0,0,0,0,1,858,440,0,0
0,0,0,0,0,0,0,0,0,0,0,0,16,1233,51,0
0,0,0,0,0,0,0,0,0,0,0,0,0,163,1059,3
0,0,0,0,0,0,0,0,0,0,0,0,0,1,715,583
0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1217
