0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
0,0,0,0,2,1,1,5,4,2,2,1,0,0,0,0
0,0,2,1,4,10,4,14,9,4,6,1,2,0,0,0
0,0,4,3,9,17,26,27,38,28,23,8,5,2,0,0
0,1,3,13,21,39,60,76,81,67,47,26,9,2,0,2
0,3,12,22,51,89,139,171,151,141,99,66,14,10,5,0
1,5,12,39,78,139,200,270,248,232,152,69,29,22,6,1
2,5,20,66,93,176,285,354,359,272,187,98,50,29,2,1
2,7,20,53,111,189,275,326,317,302,204,94,53,20,4,1
1,7,11,42,85,141,242,266,304,227,179,85,36,13,5,0
0,1,11,12,54,106,163,199,200,147,90,52,26,10,3,0
3,1,4,10,20,58,78,94,100,68,54,32,16,5,3,1
0,0,2,6,13,19,29,30,36,30,27,9,1,3,1,0
0,0,2,3,5,10,8,20,13,7,12,4,1,0,0,0
0,0,0,1,0,1,4,2,4,4,2,2,1,1,0,0
0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0
