18,32,26,30,34,32,22,32,27,25,33,32,33,30,30,22
33,19,28,29,30,29,29,30,26,23,33,19,28,23,28,21
24,20,22,28,32,32,32,26,42,22,28,30,21,28,29,30
39,36,28,34,36,34,26,25,31,34,30,21,28,26,37,25
23,29,46,30,27,30,40,27,32,32,28,21,29,26,30,17
19,17,32,20,24,29,27,26,31,24,28,22,26,30,25,37
31,20,27,25,38,34,33,36,23,27,25,24,24,22,29,31
27,30,24,33,31,31,19,23,21,24,34,34,23,39,23,35
28,27,28,22,28,21,39,27,30,26,20,25,25,33,32,22
27,30,29,30,30,31,23,29,21,30,30,33,24,22,34,33
22,36,21,30,27,27,27,26,29,34,24,21,24,23,35,34
22,32,26,35,32,26,29,26,31,24,28,27,26,21,25,16
24,20,27,34,26,31,25,23,18,23,25,23,26,23,28,31
30,32,31,42,33,24,30,30,28,34,39,21,32,23,25,27
15,26,27,21,32,34,26,29,25,39,30,41,28,32,23,24
33,31,26,28,39,32,35,26,29,30,19,34,23,31,25,26
