Column	Row	Geometry	Frequency
0	0	POLYGON((0.0 0.0,0.06249952855866193 0.0,0.06249952855866193 0.06249991059583726,0.0 0.06249991059583726,0.0 0.0))	128
1	0	POLYGON((0.06249952855866193 0.0,0.12499905711732386 0.0,0.12499905711732386 0.06249991059583726,0.06249952855866193 0.06249991059583726,0.06249952855866193 0.0))	128
2	0	POLYGON((0.12499905711732386 0.0,0.1874985856759858 0.0,0.1874985856759858 0.06249991059583726,0.12499905711732386 0.06249991059583726,0.12499905711732386 0.0))	128
3	0	POLYGON((0.1874985856759858 0.0,0.2499981142346477 0.0,0.2499981142346477 0.06249991059583726,0.1874985856759858 0.06249991059583726,0.1874985856759858 0.0))	128
4	0	POLYGON((0.2499981142346477 0.0,0.31249764279330966 0.0,0.31249764279330966 0.06249991059583726,0.2499981142346477 0.06249991059583726,0.2499981142346477 0.0))	128
5	0	POLYGON((0.31249764279330966 0.0,0.3749971713519716 0.0,0.3749971713519716 0.06249991059583726,0.31249764279330966 0.06249991059583726,0.31249764279330966 0.0))	128
6	0	POLYGON((0.3749971713519716 0.0,0.4374966999106335 0.0,0.4374966999106335 0.06249991059583726,0.3749971713519716 0.06249991059583726,0.3749971713519716 0.0))	128
7	0	POLYGON((0.4374966999106335 0.0,0.4999962284692954 0.0,0.4999962284692954 0.06249991059583726,0.4374966999106335 0.06249991059583726,0.4374966999106335 0.0))	128
8	0	POLYGON((0.4999962284692954 0.0,0.5624957570279574 0.0,0.5624957570279574 0.06249991059583726,0.4999962284692954 0.06249991059583726,0.4999962284692954 0.0))	64
9	0	POLYGON((0.5624957570279574 0.0,0.6249952855866193 0.0,0.6249952855866193 0.06249991059583726,0.5624957570279574 0.06249991059583726,0.5624957570279574 0.0))	64
10	0	POLYGON((0.6249952855866193 0.0,0.6874948141452812 0.0,0.6874948141452812 0.06249991059583726,0.6249952855866193 0.06249991059583726,0.6249952855866193 0.0))	64
11	0	POLYGON((0.6874948141452812 0.0,0.7499943427039432 0.0,0.7499943427039432 0.06249991059583726,0.6874948141452812 0.06249991059583726,0.6874948141452812 0.0))	64
12	0	POLYGON((0.7499943427039432 0.0,0.8124938712626051 0.0,0.8124938712626051 0.06249991059583726,0.7499943427039432 0.06249991059583726,0.7499943427039432 0.0))	64
13	0	POLYGON((0.8124938712626051 0.0,0.874993399821267 0.0,0.874993399821267 0.06249991059583726,0.8124938712626051 0.06249991059583726,0.8124938712626051 0.0))	64
14	0	POLYGON((0.874993399821267 0.0,0.9374929283799289 0.0,0.9374929283799289 0.06249991059583726,0.874993399821267 0.06249991059583726,0.874993399821267 0.0))	64
15	0	POLYGON((0.9374929283799289 0.0,0.9999924569385908 0.0,0.9999924569385908 0.06249991059583726,0.9374929283799289 0.06249991059583726,0.9374929283799289 0.0))	64
0	1	POLYGON((0.0 0.06249991059583726,0.06249952855866193 0.06249991059583726,0.06249952855866193 0.12499982119167452,0.0 0.12499982119167452,0.0 0.06249991059583726))	128
1	1	POLYGON((0.06249952855866193 0.06249991059583726,0.12499905711732386 0.06249991059583726,0.12499905711732386 0.12499982119167452,0.06249952855866193 0.12499982119167452,0.06249952855866193 0.06249991059583726))	128
2	1	POLYGON((0.12499905711732386 0.06249991059583726,0.1874985856759858 0.06249991059583726,0.1874985856759858 0.12499982119167452,0.12499905711732386 0.12499982119167452,0.12499905711732386 0.06249991059583726))	128
3	1	POLYGON((0.1874985856759858 0.06249991059583726,0.2499981142346477 0.06249991059583726,0.2499981142346477 0.12499982119167452,0.1874985856759858 0.12499982119167452,0.1874985856759858 0.06249991059583726))	128
4	1	POLYGON((0.2499981142346477 0.06249991059583726,0.31249764279330966 0.06249991059583726,0.31249764279330966 0.12499982119167452,0.2499981142346477 0.12499982119167452,0.2499981142346477 0.06249991059583726))	128
5	1	POLYGON((0.31249764279330966 0.06249991059583726,0.3749971713519716 0.06249991059583726,0.3749971713519716 0.12499982119167452,0.31249764279330966 0.12499982119167452,0.31249764279330966 0.06249991059583726))	128
6	1	POLYGON((0.3749971713519716 0.06249991059583726,0.4374966999106335 0.06249991059583726,0.4374966999106335 0.12499982119167452,0.3749971713519716 0.12499982119167452,0.3749971713519716 0.06249991059583726))	128
7	1	POLYGON((0.4374966999106335 0.06249991059583726,0.4999962284692954 0.06249991059583726,0.4999962284692954 0.12499982119167452,0.4374966999106335 0.12499982119167452,0.4374966999106335 0.06249991059583726))	128
8	1	POLYGON((0.4999962284692954 0.06249991059583726,0.5624957570279574 0.06249991059583726,0.5624957570279574 0.12499982119167452,0.4999962284692954 0.12499982119167452,0.4999962284692954 0.06249991059583726))	64
9	1	POLYGON((0.5624957570279574 0.06249991059583726,0.6249952855866193 0.06249991059583726,0.6249952855866193 0.12499982119167452,0.5624957570279574 0.12499982119167452,0.5624957570279574 0.06249991059583726))	64
10	1	POLYGON((0.6249952855866193 0.06249991059583726,0.6874948141452812 0.06249991059583726,0.6874948141452812 0.12499982119167452,0.6249952855866193 0.12499982119167452,0.6249952855866193 0.06249991059583726))	64
11	1	POLYGON((0.6874948141452812 0.06249991059583726,0.7499943427039432 0.06249991059583726,0.7499943427039432 0.12499982119167452,0.6874948141452812 0.12499982119167452,0.6874948141452812 0.06249991059583726))	64
12	1	POLYGON((0.7499943427039432 0.06249991059583726,0.8124938712626051 0.06249991059583726,0.8124938712626051 0.12499982119167452,0.7499943427039432 0.12499982119167452,0.7499943427039432 0.06249991059583726))	64
13	1	POLYGON((0.8124938712626051 0.06249991059583726,0.874993399821267 0.06249991059583726,0.874993399821267 0.12499982119167452,0.8124938712626051 0.12499982119167452,0.8124938712626051 0.06249991059583726))	64
14	1	POLYGON((0.874993399821267 0.06249991059583726,0.9374929283799289 0.06249991059583726,0.9374929283799289 0.12499982119167452,0.874993399821267 0.12499982119167452,0.874993399821267 0.06249991059583726))	64
15	1	POLYGON((0.9374929283799289 0.06249991059583726,0.9999924569385908 0.06249991059583726,0.9999924569385908 0.12499982119167452,0.9374929283799289 0.12499982119167452,0.9374929283799289 0.06249991059583726))	64
0	2	POLYGON((0.0 0.12499982119167452,0.06249952855866193 0.12499982119167452,0.06249952855866193 0.18749973178751178,0.0 0.18749973178751178,0.0 0.12499982119167452))	128
1	2	POLYGON((0.06249952855866193 0.12499982119167452,0.12499905711732386 0.12499982119167452,0.12499905711732386 0.18749973178751178,0.06249952855866193 0.18749973178751178,0.06249952855866193 0.12499982119167452))	128
2	2	POLYGON((0.12499905711732386 0.12499982119167452,0.1874985856759858 0.12499982119167452,0.1874985856759858 0.18749973178751178,0.12499905711732386 0.18749973178751178,0.12499905711732386 0.12499982119167452))	128
3	2	POLYGON((0.1874985856759858 0.12499982119167452,0.2499981142346477 0.12499982119167452,0.2499981142346477 0.18749973178751178,0.1874985856759858 0.18749973178751178,0.1874985856759858 0.12499982119167452))	128
4	2	POLYGON((0.2499981142346477 0.12499982119167452,0.31249764279330966 0.12499982119167452,0.31249764279330966 0.18749973178751178,0.2499981142346477 0.18749973178751178,0.2499981142346477 0.12499982119167452))	64
5	2	POLYGON((0.31249764279330966 0.12499982119167452,0.3749971713519716 0.12499982119167452,0.3749971713519716 0.18749973178751178,0.31249764279330966 0.18749973178751178,0.31249764279330966 0.12499982119167452))	64
6	2	POLYGON((0.3749971713519716 0.12499982119167452,0.4374966999106335 0.12499982119167452,0.4374966999106335 0.18749973178751178,0.3749971713519716 0.18749973178751178,0.3749971713519716 0.12499982119167452))	64
7	2	POLYGON((0.4374966999106335 0.12499982119167452,0.4999962284692954 0.12499982119167452,0.4999962284692954 0.18749973178751178,0.4374966999106335 0.18749973178751178,0.4374966999106335 0.12499982119167452))	64
8	2	POLYGON((0.4999962284692954 0.12499982119167452,0.5624957570279574 0.12499982119167452,0.5624957570279574 0.18749973178751178,0.4999962284692954 0.18749973178751178,0.4999962284692954 0.12499982119167452))	64
