Column	Row	Geometry	Frequency
0	0	POLYGON((0.12456380571106085 -0.10772582526765812,0.17511758660076726 -0.10772582526765812,0.17511758660076726 -0.0621064282846535,0.12456380571106085 -0.0621064282846535,0.12456380571106085 -0.10772582526765812))	0
1	0	POLYGON((0.17511758660076726 -0.10772582526765812,0.22567136749047365 -0.10772582526765812,0.22567136749047365 -0.0621064282846535,0.17511758660076726 -0.0621064282846535,0.17511758660076726 -0.10772582526765812))	0
2	0	POLYGON((0.22567136749047365 -0.10772582526765812,0.27622514838018003 -0.10772582526765812,0.27622514838018003 -0.0621064282846535,0.22567136749047365 -0.0621064282846535,0.22567136749047365 -0.10772582526765812))	0
3	0	POLYGON((0.27622514838018003 -0.10772582526765812,0.32677892926988644 -0.10772582526765812,0.32677892926988644 -0.0621064282846535,0.27622514838018003 -0.0621064282846535,0.27622514838018003 -0.10772582526765812))	0
4	0	POLYGON((0.32677892926988644 -0.10772582526765812,0.3773327101595928 -0.10772582526765812,0.3773327101595928 -0.0621064282846535,0.32677892926988644 -0.0621064282846535,0.32677892926988644 -0.10772582526765812))	0
5	0	POLYGON((0.3773327101595928 -0.10772582526765812,0.4278864910492992 -0.10772582526765812,0.4278864910492992 -0.0621064282846535,0.3773327101595928 -0.0621064282846535,0.3773327101595928 -0.10772582526765812))	1
6	0	POLYGON((0.4278864910492992 -0.10772582526765812,0.4784402719390056 -0.10772582526765812,0.4784402719390056 -0.0621064282846535,0.4278864910492992 -0.0621064282846535,0.4278864910492992 -0.10772582526765812))	2
7	0	POLYGON((0.4784402719390056 -0.10772582526765812,0.528994052828712 -0.10772582526765812,0.528994052828712 -0.0621064282846535,0.4784402719390056 -0.0621064282846535,0.4784402719390056 -0.10772582526765812))	2
8	0	POLYGON((0.528994052828712 -0.10772582526765812,0.5795478337184183 -0.10772582526765812,0.5795478337184183 -0.0621064282846535,0.528994052828712 -0.0621064282846535,0.528994052828712 -0.10772582526765812))	2
9	0	POLYGON((0.5795478337184183 -0.10772582526765812,0.6301016146081247 -0.10772582526765812,0.6301016146081247 -0.0621064282846535,0.5795478337184183 -0.0621064282846535,0.5795478337184183 -0.10772582526765812))	0
10	0	POLYGON((0.6301016146081247 -0.10772582526765812,0.6806553954978312 -0.10772582526765812,0.6806553954978312 -0.0621064282846535,0.6301016146081247 -0.0621064282846535,0.6301016146081247 -0.10772582526765812))	0
11	0	POLYGON((0.6806553954978312 -0.10772582526765812,0.7312091763875376 -0.10772582526765812,0.7312091763875376 -0.0621064282846535,0.6806553954978312 -0.0621064282846535,0.6806553954978312 -0.10772582526765812))	0
12	0	POLYGON((0.7312091763875376 -0.10772582526765812,0.781762957277244 -0.10772582526765812,0.781762957277244 -0.0621064282846535,0.7312091763875376 -0.0621064282846535,0.7312091763875376 -0.10772582526765812))	0
13	0	POLYGON((0.781762957277244 -0.10772582526765812,0.8323167381669504 -0.10772582526765812,0.8323167381669504 -0.0621064282846535,0.781762957277244 -0.0621064282846535,0.781762957277244 -0.10772582526765812))	0
14	0	POLYGON((0.8323167381669504 -0.10772582526765812,0.8828705190566568 -0.10772582526765812,0.8828705190566568 -0.0621064282846535,0.8323167381669504 -0.0621064282846535,0.8323167381669504 -0.10772582526765812))	0
15	0	POLYGON((0.8828705190566568 -0.10772582526765812,0.9334242999463632 -0.10772582526765812,0.9334242999463632 -0.0621064282846535,0.8828705190566568 -0.0621064282846535,0.8828705190566568 -0.10772582526765812))	0
0	1	POLYGON((0.12456380571106085 -0.0621064282846535,0.17511758660076726 -0.0621064282846535,0.17511758660076726 -0.016487031301648886,0.12456380571106085 -0.016487031301648886,0.12456380571106085 -0.0621064282846535))	0
1	1	POLYGON((0.17511758660076726 -0.0621064282846535,0.22567136749047365 -0.0621064282846535,0.22567136749047365 -0.016487031301648886,0.17511758660076726 -0.016487031301648886,0.17511758660076726 -0.0621064282846535))	0
2	1	POLYGON((0.22567136749047365 -0.0621064282846535,0.27622514838018003 -0.0621064282846535,0.27622514838018003 -0.016487031301648886,0.22567136749047365 -0.016487031301648886,0.22567136749047365 -0.0621064282846535))	0
3	1	POLYGON((0.27622514838018003 -0.0621064282846535,0.32677892926988644 -0.0621064282846535,0.32677892926988644 -0.016487031301648886,0.27622514838018003 -0.016487031301648886,0.27622514838018003 -0.0621064282846535))	1
4	1	POLYGON((0.32677892926988644 -0.0621064282846535,0.3773327101595928 -0.0621064282846535,0.3773327101595928 -0.016487031301648886,0.32677892926988644 -0.016487031301648886,0.32677892926988644 -0.0621064282846535))	2
5	1	POLYGON((0.3773327101595928 -0.0621064282846535,0.4278864910492992 -0.0621064282846535,0.4278864910492992 -0.016487031301648886,0.3773327101595928 -0.016487031301648886,0.3773327101595928 -0.0621064282846535))	3
6	1	POLYGON((0.4278864910492992 -0.0621064282846535,0.4784402719390056 -0.0621064282846535,0.4784402719390056 -0.016487031301648886,0.4278864910492992 -0.016487031301648886,0.4278864910492992 -0.0621064282846535))	6
7	1	POLYGON((0.4784402719390056 -0.0621064282846535,0.528994052828712 -0.0621064282846535,0.528994052828712 -0.016487031301648886,0.4784402719390056 -0.016487031301648886,0.4784402719390056 -0.0621064282846535))	7
8	1	POLYGON((0.528994052828712 -0.0621064282846535,0.5795478337184183 -0.0621064282846535,0.5795478337184183 -0.016487031301648886,0.528994052828712 -0.016487031301648886,0.528994052828712 -0.0621064282846535))	2
9	1	POLYGON((0.5795478337184183 -0.0621064282846535,0.6301016146081247 -0.0621064282846535,0.6301016146081247 -0.016487031301648886,0.5795478337184183 -0.016487031301648886,0.5795478337184183 -0.0621064282846535))	1
10	1	POLYGON((0.6301016146081247 -0.0621064282846535,0.6806553954978312 -0.0621064282846535,0.6806553954978312 -0.016487031301648886,0.6301016146081247 -0.016487031301648886,0.6301016146081247 -0.0621064282846535))	1
11	1	POLYGON((0.6806553954978312 -0.0621064282846535,0.7312091763875376 -0.0621064282846535,0.7312091763875376 -0.016487031301648886,0.6806553954978312 -0.016487031301648886,0.6806553954978312 -0.0621064282846535))	0
12	1	POLYGON((0.7312091763875376 -0.0621064282846535,0.781762957277244 -0.0621064282846535,0.781762957277244 -0.016487031301648886,0.7312091763875376 -0.016487031301648886,0.7312091763875376 -0.0621064282846535))	0
13	1	POLYGON((0.781762957277244 -0.0621064282846535,0.8323167381669504 -0.0621064282846535,0.8323167381669504 -0.016487031301648886,0.781762957277244 -0.016487031301648886,0.781762957277244 -0.0621064282846535))	0
14	1	POLYGON((0.8323167381669504 -0.0621064282846535,0.8828705190566568 -0.0621064282846535,0.8828705190566568 -0.016487031301648886,0.8323167381669504 -0.016487031301648886,0.8323167381669504 -0.0621064282846535))	0
15	1	POLYGON((0.8828705190566568 -0.0621064282846535,0.9334242999463632 -0.0621064282846535,0.9334242999463632 -0.016487031301648886,0.8828705190566568 -0.016487031301648886,0.8828705190566568 -0.0621064282846535))	0
0	2	POLYGON((0.12456380571106085 -0.016487031301648886,0.17511758660076726 -0.016487031301648886,0.17511758660076726 0.029132365681355743,0.12456380571106085 0.029132365681355743,0.12456380571106085 -0.016487031301648886))	0
1	2	POLYGON((0.17511758660076726 -0.016487031301648886,0.22567136749047365 -0.016487031301648886,0.22567136749047365 0.029132365681355743,0.17511758660076726 0.029132365681355743,0.17511758660076726 -0.016487031301648886))	0
2	2	POLYGON((0.22567136749047365 -0.016487031301648886,0.27622514838018003 -0.016487031301648886,0.27622514838018003 0.029132365681355743,0.22567136749047365 0.029132365681355743,0.22567136749047365 -0.016487031301648886))	0
3	2	POLYGON((0.27622514838018003 -0.016487031301648886,0.32677892926988644 -0.016487031301648886,0.32677892926988644 0.029132365681355743,0.27622514838018003 0.029132365681355743,0.27622514838018003 -0.016487031301648886))	1
4	2	POLYGON((0.32677892926988644 -0.016487031301648886,0.3773327101595928 -0.016487031301648886,0.3773327101595928 0.029132365681355743,0.32677892926988644 0.029132365681355743,0.32677892926988644 -0.016487031301648886))	5
5	2	POLYGON((0.3773327101595928 -0.016487031301648886,0.4278864910492992 -0.016487031301648886,0.4278864910492992 0.029132365681355743,0.3773327101595928 0.029132365681355743,0.3773327101595928 -0.016487031301648886))	23
6	2	POLYGON((0.4278864910492992 -0.016487031301648886,0.4784402719390056 -0.016487031301648886,0.4784402719390056 0.029132365681355743,0.4278864910492992 0.029132365681355743,0.4278864910492992 -0.016487031301648886))	15
7	2	POLYGON((0.4784402719390056 -0.016487031301648886,0.528994052828712 -0.016487031301648886,0.528994052828712 0.029132365681355743,0.4784402719390056 0.029132365681355743,0.4784402719390056 -0.016487031301648886))	10
8	2	POLYGON((0.528994052828712 -0.016487031301648886,0.5795478337184183 -0.016487031301648886,0.5795478337184183 0.029132365681355743,0.528994052828712 0.029132365681355743,0.528994052828712 -0.016487031301648886))	17
9	2	POLYGON((0.5795478337184183 -0.016487031301648886,0.6301016146081247 -0.016487031301648886,0.6301016146081247 0.029132365681355743,0.5795478337184183 0.029132365681355743,0.5795478337184183 -0.016487031301648886))	6
10	2	POLYGON((0.6301016146081247 -0.016487031301648886,0.6806553954978312 -0.016487031301648886,0.6806553954978312 0.029132365681355743,0.6301016146081247 0.029132365681355743,0.6301016146081247 -0.016487031301648886))	8
11	2	POLYGON((0.6806553954978312 -0.016487031301648886,0.7312091763875376 -0.016487031301648886,0.7312091763875376 0.029132365681355743,0.6806553954978312 0.029132365681355743,0.6806553954978312 -0.016487031301648886))	3
12	2	POLYGON((0.7312091763875376 -0.016487031301648886,0.781762957277244 -0.016487031301648886,0.781762957277244 0.029132365681355743,0.7312091763875376 0.029132365681355743,0.7312091763875376 -0.016487031301648886))	1
13	2	POLYGON((0.781762957277244 -0.016487031301648886,0.8323167381669504 -0.016487031301648886,0.8323167381669504 0.029132365681355743,0.781762957277244 0.029132365681355743,0.781762957277244 -0.016487031301648886))	0
14	2	POLYGON((0.8323167381669504 -0.016487031301648886,0.8828705190566568 -0.016487031301648886,0.8828705190566568 0.029132365681355743,0.8323167381669504 0.029132365681355743,0.8323167381669504 -0.016487031301648886))	0
15	2	POLYGON((0.8828705190566568 -0.016487031301648886,0.9334242999463632 -0.016487031301648886,0.9334242999463632 0.029132365681355743,0.8828705190566568 0.029132365681355743,0.8828705190566568 -0.016487031301648886))	0
0	3	POLYGON((0.12456380571106085 0.029132365681355743,0.17511758660076726 0.029132365681355743,0.17511758660076726 0.07475176266436036,0.12456380571106085 0.07475176266436036,0.12456380571106085 0.029132365681355743))	0
1	3	POLYGON((0.17511758660076726 0.029132365681355743,0.22567136749047365 0.029132365681355743,0.22567136749047365 0.07475176266436036,0.17511758660076726 0.07475176266436036,0.17511758660076726 0.029132365681355743))	1
2	3	POLYGON((0.22567136749047365 0.029132365681355743,0.27622514838018003 0.029132365681355743,0.27622514838018003 0.07475176266436036,0.22567136749047365 0.07475176266436036,0.22567136749047365 0.029132365681355743))	5
3	3	POLYGON((0.27622514838018003 0.029132365681355743,0.32677892926988644 0.029132365681355743,0.32677892926988644 0.07475176266436036,0.27622514838018003 0.07475176266436036,0.27622514838018003 0.029132365681355743))	6
4	3	POLYGON((0.32677892926988644 0.029132365681355743,0.3773327101595928 0.029132365681355743,0.3773327101595928 0.07475176266436036,0.32677892926988644 0.07475176266436036,0.32677892926988644 0.029132365681355743))	19
5	3	POLYGON((0.3773327101595928 0.029132365681355743,0.4278864910492992 0.029132365681355743,0.4278864910492992 0.07475176266436036,0.3773327101595928 0.07475176266436036,0.3773327101595928 0.029132365681355743))	36
6	3	POLYGON((0.4278864910492992 0.029132365681355743,0.4784402719390056 0.029132365681355743,0.4784402719390056 0.07475176266436036,0.4278864910492992 0.07475176266436036,0.4278864910492992 0.029132365681355743))	43
7	3	POLYGON((0.4784402719390056 0.029132365681355743,0.528994052828712 0.029132365681355743,0.528994052828712 0.07475176266436036,0.4784402719390056 0.07475176266436036,0.4784402719390056 0.029132365681355743))	43
8	3	POLYGON((0.528994052828712 0.029132365681355743,0.5795478337184183 0.029132365681355743,0.5795478337184183 0.07475176266436036,0.528994052828712 0.07475176266436036,0.528994052828712 0.029132365681355743))	30
9	3	POLYGON((0.5795478337184183 0.029132365681355743,0.6301016146081247 0.029132365681355743,0.6301016146081247 0.07475176266436036,0.5795478337184183 0.07475176266436036,0.5795478337184183 0.029132365681355743))	32
10	3	POLYGON((0.6301016146081247 0.029132365681355743,0.6806553954978312 0.029132365681355743,0.6806553954978312 0.07475176266436036,0.6301016146081247 0.07475176266436036,0.6301016146081247 0.029132365681355743))	14
11	3	POLYGON((0.6806553954978312 0.029132365681355743,0.7312091763875376 0.029132365681355743,0.7312091763875376 0.07475176266436036,0.6806553954978312 0.07475176266436036,0.6806553954978312 0.029132365681355743))	7
12	3	POLYGON((0.7312091763875376 0.029132365681355743,0.781762957277244 0.029132365681355743,0.781762957277244 0.07475176266436036,0.7312091763875376 0.07475176266436036,0.7312091763875376 0.029132365681355743))	2
13	3	POLYGON((0.781762957277244 0.029132365681355743,0.8323167381669504 0.029132365681355743,0.8323167381669504 0.07475176266436036,0.781762957277244 0.07475176266436036,0.781762957277244 0.029132365681355743))	1
14	3	POLYGON((0.8323167381669504 0.029132365681355743,0.8828705190566568 0.029132365681355743,0.8828705190566568 0.07475176266436036,0.8323167381669504 0.07475176266436036,0.8323167381669504 0.029132365681355743))	0
15	3	POLYGON((0.8828705190566568 0.029132365681355743,0.9334242999463632 0.029132365681355743,0.9334242999463632 0.07475176266436036,0.8828705190566568 0.07475176266436036,0.8828705190566568 0.029132365681355743))	0
0	4	POLYGON((0.12456380571106085 0.07475176266436036,0.17511758660076726 0.07475176266436036,0.17511758660076726 0.12037115964736496,0.12456380571106085 0.12037115964736496,0.12456380571106085 0.07475176266436036))	0
1	4	POLYGON((0.17511758660076726 0.07475176266436036,0.22567136749047365 0.07475176266436036,0.22567136749047365 0.12037115964736496,0.17511758660076726 0.12037115964736496,0.17511758660076726 0.07475176266436036))	2
2	4	POLYGON((0.22567136749047365 0.07475176266436036,0.27622514838018003 0.07475176266436036,0.27622514838018003 0.12037115964736496,0.22567136749047365 0.12037115964736496,0.22567136749047365 0.07475176266436036))	3
3	4	POLYGON((0.27622514838018003 0.07475176266436036,0.32677892926988644 0.07475176266436036,0.32677892926988644 0.12037115964736496,0.27622514838018003 0.12037115964736496,0.27622514838018003 0.07475176266436036))	17
4	4	POLYGON((0.32677892926988644 0.07475176266436036,0.3773327101595928 0.07475176266436036,0.3773327101595928 0.12037115964736496,0.32677892926988644 0.12037115964736496,0.32677892926988644 0.07475176266436036))	38
5	4	POLYGON((0.3773327101595928 0.07475176266436036,0.4278864910492992 0.07475176266436036,0.4278864910492992 0.12037115964736496,0.3773327101595928 0.12037115964736496,0.3773327101595928 0.07475176266436036))	74
6	4	POLYGON((0.4278864910492992 0.07475176266436036,0.4784402719390056 0.07475176266436036,0.4784402719390056 0.12037115964736496,0.4278864910492992 0.12037115964736496,0.4278864910492992 0.07475176266436036))	102
7	4	POLYGON((0.4784402719390056 0.07475176266436036,0.528994052828712 0.07475176266436036,0.528994052828712 0.12037115964736496,0.4784402719390056 0.12037115964736496,0.4784402719390056 0.07475176266436036))	99
8	4	POLYGON((0.528994052828712 0.07475176266436036,0.5795478337184183 0.07475176266436036,0.5795478337184183 0.12037115964736496,0.528994052828712 0.12037115964736496,0.528994052828712 0.07475176266436036))	74
9	4	POLYGON((0.5795478337184183 0.07475176266436036,0.6301016146081247 0.07475176266436036,0.6301016146081247 0.12037115964736496,0.5795478337184183 0.12037115964736496,0.5795478337184183 0.07475176266436036))	59
10	4	POLYGON((0.6301016146081247 0.07475176266436036,0.6806553954978312 0.07475176266436036,0.6806553954978312 0.12037115964736496,0.6301016146081247 0.12037115964736496,0.6301016146081247 0.07475176266436036))	36
11	4	POLYGON((0.6806553954978312 0.07475176266436036,0.7312091763875376 0.07475176266436036,0.7312091763875376 0.12037115964736496,0.6806553954978312 0.12037115964736496,0.6806553954978312 0.07475176266436036))	10
12	4	POLYGON((0.7312091763875376 0.07475176266436036,0.781762957277244 0.07475176266436036,0.781762957277244 0.12037115964736496,0.7312091763875376 0.12037115964736496,0.7312091763875376 0.07475176266436036))	2
13	4	POLYGON((0.781762957277244 0.07475176266436036,0.8323167381669504 0.07475176266436036,0.8323167381669504 0.12037115964736496,0.781762957277244 0.12037115964736496,0.781762957277244 0.07475176266436036))	1
14	4	POLYGON((0.8323167381669504 0.07475176266436036,0.8828705190566568 0.07475176266436036,0.8828705190566568 0.12037115964736496,0.8323167381669504 0.12037115964736496,0.8323167381669504 0.07475176266436036))	0
15	4	POLYGON((0.8828705190566568 0.07475176266436036,0.9334242999463632 0.07475176266436036,0.9334242999463632 0.12037115964736496,0.8828705190566568 0.12037115964736496,0.8828705190566568 0.07475176266436036))	0
0	5	POLYGON((0.12456380571106085 0.12037115964736496,0.17511758660076726 0.12037115964736496,0.17511758660076726 0.1659905566303696,0.12456380571106085 0.1659905566303696,0.12456380571106085 0.12037115964736496))	3
1	5	POLYGON((0.17511758660076726 0.12037115964736496,0.22567136749047365 0.12037115964736496,0.22567136749047365 0.1659905566303696,0.17511758660076726 0.1659905566303696,0.17511758660076726 0.12037115964736496))	1
2	5	POLYGON((0.22567136749047365 0.12037115964736496,0.27622514838018003 0.12037115964736496,0.27622514838018003 0.1659905566303696,0.22567136749047365 0.1659905566303696,0.22567136749047365 0.12037115964736496))	10
3	5	POLYGON((0.27622514838018003 0.12037115964736496,0.32677892926988644 0.12037115964736496,0.32677892926988644 0.1659905566303696,0.27622514838018003 0.1659905566303696,0.27622514838018003 0.12037115964736496))	37
4	5	POLYGON((0.32677892926988644 0.12037115964736496,0.3773327101595928 0.12037115964736496,0.3773327101595928 0.1659905566303696,0.32677892926988644 0.1659905566303696,0.32677892926988644 0.12037115964736496))	55
5	5	POLYGON((0.3773327101595928 0.12037115964736496,0.4278864910492992 0.12037115964736496,0.4278864910492992 0.1659905566303696,0.3773327101595928 0.1659905566303696,0.3773327101595928 0.12037115964736496))	106
