Combo_001.csv,Combo_002.csv,844
Combo_001.csv,Combo_003.csv,2218
Combo_001.csv,Combo_004.csv,2385
Combo_001.csv,Combo_005.csv,408
Combo_001.csv,Combo_006.csv,1491
Combo_001.csv,Combo_007.csv,1639
Combo_001.csv,Combo_008.csv,776
Combo_001.csv,Combo_009.csv,1575
Combo_001.csv,Combo_010.csv,169642
Combo_001.csv,Combo_011.csv,18886
Combo_001.csv,Combo_012.csv,570
Combo_001.csv,Combo_013.csv,1331
Combo_001.csv,Combo_014.csv,2111
Combo_001.csv,Combo_015.csv,842
Combo_001.csv,Combo_016.csv,952
Combo_001.csv,Combo_017.csv,1463
Combo_001.csv,Combo_018.csv,888
Combo_001.csv,Diagonal_001.csv,2111
Combo_001.csv,Diagonal_002.csv,326
Combo_001.csv,Diagonal_003.csv,408
Combo_001.csv,Diagonal_004.csv,650
Combo_001.csv,Diagonal_005.csv,1397
Combo_001.csv,Diagonal_006.csv,421
Combo_001.csv,Diagonal_enx_001.csv,565
Combo_001.csv,Diagonal_enx_002.csv,1057
Combo_001.csv,Diagonal_enx_003.csv,1047
Combo_001.csv,Diagonal_enx_004.csv,594
Combo_001.csv,Diagonal_enx_005.csv,463
Combo_001.csv,Diagonal_enx_006.csv,2243
Combo_001.csv,Diagonal_eny_001.csv,977
Combo_001.csv,Diagonal_eny_002.csv,782
Combo_001.csv,Diagonal_eny_003.csv,1399
Combo_001.csv,Diagonal_eny_004.csv,667
Combo_001.csv,Diagonal_eny_005.csv,905
Combo_001.csv,Diagonal_eny_006.csv,690
Combo_001.csv,DiagonalRot_001.csv,454
Combo_001.csv,DiagonalRot_002.csv,167424
Combo_001.csv,DiagonalRot_003.csv,274
Combo_001.csv,DiagonalRot_004.csv,160313
Combo_001.csv,DiagonalRot_005.csv,166
Combo_001.csv,DiagonalRot_006.csv,0
Combo_001.csv,DiagonalRot_enx_001.csv,0
Combo_001.csv,DiagonalRot_enx_002.csv,434
Combo_001.csv,DiagonalRot_enx_003.csv,718
Combo_001.csv,DiagonalRot_enx_004.csv,287
Combo_001.csv,DiagonalRot_enx_005.csv,618
Combo_001.csv,DiagonalRot_enx_006.csv,2081
Combo_001.csv,DiagonalRot_eny_001.csv,887
Combo_001.csv,DiagonalRot_eny_002.csv,1764
Combo_001.csv,DiagonalRot_eny_003.csv,0
Combo_001.csv,DiagonalRot_eny_004.csv,479
Combo_001.csv,DiagonalRot_eny_005.csv,0
Combo_001.csv,DiagonalRot_eny_006.csv,2374
Combo_001.csv,Gauss_001.csv,18612
Combo_001.csv,Gauss_002.csv,5480
Combo_001.csv,Gauss_003.csv,537
Combo_001.csv,Gauss_004.csv,8554
Combo_001.csv,Gauss_005.csv,1225
Combo_001.csv,Gauss_006.csv,517
Combo_001.csv,Gauss_enx_001.csv,533
Combo_001.csv,Gauss_enx_002.csv,570
Combo_001.csv,Gauss_enx_003.csv,9939
Combo_001.csv,Gauss_enx_004.csv,432
Combo_001.csv,Gauss_enx_005.csv,1247
Combo_001.csv,Gauss_enx_006.csv,4340
Combo_001.csv,Gauss_eny_001.csv,606
Combo_001.csv,Gauss_eny_002.csv,560
Combo_001.csv,Gauss_eny_003.csv,2218
Combo_001.csv,Gauss_eny_004.csv,689
Combo_001.csv,Gauss_eny_005.csv,543
Combo_001.csv,Gauss_eny_006.csv,4179
Combo_001.csv,Parcel_001.csv,18349
Combo_001.csv,Parcel_002.csv,30079
Combo_001.csv,Parcel_003.csv,10864
Combo_001.csv,Parcel_004.csv,12383
Combo_001.csv,Parcel_005.csv,28800
Combo_001.csv,Parcel_006.csv,18951
Combo_001.csv,Parcel_007.csv,15282
Combo_001.csv,Parcel_008.csv,25234
Combo_001.csv,Parcel_009.csv,26910
Combo_001.csv,Parcel_010.csv,19422
Combo_001.csv,Parcel_011.csv,30642
Combo_001.csv,Parcel_012.csv,11335
Combo_001.csv,Parcel_013.csv,11508
Combo_001.csv,Parcel_014.csv,31292
Combo_001.csv,Parcel_015.csv,18792
Combo_001.csv,Parcel_016.csv,14985
Combo_001.csv,Parcel_017.csv,24306
Combo_001.csv,Parcel_018.csv,23692
Combo_001.csv,Uniform_001.csv,829
Combo_001.csv,Uniform_002.csv,1257
Combo_001.csv,Uniform_003.csv,170
Combo_001.csv,Uniform_004.csv,782
Combo_001.csv,Uniform_005.csv,1753
Combo_001.csv,Uniform_006.csv,474
Combo_001.csv,Uniform_enx_001.csv,1359
Combo_001.csv,Uniform_enx_002.csv,583
Combo_001.csv,Uniform_enx_003.csv,645
Combo_001.csv,Uniform_enx_004.csv,477
Combo_001.csv,Uniform_enx_005.csv,655
Combo_001.csv,Uniform_enx_006.csv,544
Combo_001.csv,Uniform_eny_001.csv,2012
Combo_001.csv,Uniform_eny_002.csv,857
Combo_001.csv,Uniform_eny_003.csv,587
Combo_001.csv,Uniform_eny_004.csv,1773
Combo_001.csv,Uniform_eny_005.csv,463
Combo_001.csv,Uniform_eny_006.csv,556
Combo_002.csv,Combo_003.csv,3
Combo_002.csv,Combo_004.csv,37305
Combo_002.csv,Combo_005.csv,97
Combo_002.csv,Combo_006.csv,123
Combo_002.csv,Combo_007.csv,691
Combo_002.csv,Combo_008.csv,1077
Combo_002.csv,Combo_009.csv,478
