diagonal_001.csv,diagonal_002.csv,0,0,7.801208194000001
diagonal_001.csv,diagonal_003.csv,0,0,6.256873971
diagonal_001.csv,diagonal_004.csv,0,0,9.324800285
diagonal_001.csv,diagonal_005.csv,0,0,6.808692195000001
diagonal_001.csv,diagonal_006.csv,0,0,3.759932365
diagonal_001.csv,diagonal_007.csv,0,0,0.777079323
diagonal_001.csv,diagonal_008.csv,0,0,0.8642309090000001
diagonal_001.csv,diagonal_009.csv,1055,252781,2.845266526
diagonal_001.csv,diagonal_010.csv,0,0,0.989993886
diagonal_001.csv,diagonal_011.csv,0,0,2.390384823
diagonal_001.csv,diagonal_012.csv,20,20960,1.3061088470000002
diagonal_001.csv,diagonal_013.csv,0,0,0.766814565
diagonal_001.csv,diagonal_014.csv,0,0,3.530005935
diagonal_001.csv,diagonal_015.csv,0,0,0.7149960080000001
diagonal_001.csv,diagonal_016.csv,2195,836398,1.6442725
diagonal_001.csv,diagonal_017.csv,0,0,0.7962140390000001
diagonal_001.csv,diagonal_018.csv,0,0,0.6465287580000001
diagonal_001.csv,diagonal_019.csv,1939,112371,1.052091166
diagonal_001.csv,diagonal_020.csv,0,0,0.791840575
diagonal_001.csv,diagonal_021.csv,0,0,0.793972941
diagonal_001.csv,diagonal_022.csv,0,0,0.9493574210000001
diagonal_001.csv,diagonal_023.csv,0,0,0.8396694180000001
diagonal_001.csv,diagonal_024.csv,1522,228661,1.14789338
diagonal_001.csv,diagonal_025.csv,0,0,0.752424131
diagonal_001.csv,gaussian_001.csv,952,567581,1.050134745
diagonal_001.csv,gaussian_002.csv,5304,304142,1.035992834
diagonal_001.csv,gaussian_003.csv,0,0,0.699599282
diagonal_001.csv,gaussian_004.csv,0,0,0.775489199
diagonal_001.csv,gaussian_005.csv,0,0,0.7146175530000001
diagonal_001.csv,gaussian_006.csv,0,0,0.679188051
diagonal_001.csv,gaussian_007.csv,0,0,0.714214957
diagonal_001.csv,gaussian_008.csv,0,0,0.629122649
diagonal_001.csv,gaussian_009.csv,0,0,0.851288405
diagonal_001.csv,gaussian_010.csv,0,0,0.751514266
diagonal_001.csv,gaussian_011.csv,0,0,0.778489426
diagonal_001.csv,gaussian_012.csv,0,0,0.6836584920000001
diagonal_001.csv,gaussian_013.csv,0,0,0.674898003
diagonal_001.csv,gaussian_014.csv,0,0,0.602701566
diagonal_001.csv,gaussian_015.csv,0,0,0.639185628
diagonal_001.csv,gaussian_016.csv,0,0,0.6321270050000001
diagonal_001.csv,gaussian_017.csv,216,137367,0.9573097620000001
diagonal_001.csv,gaussian_018.csv,0,0,0.620858966
diagonal_001.csv,gaussian_019.csv,0,0,0.802435915
diagonal_001.csv,gaussian_020.csv,0,0,0.709957638
diagonal_001.csv,gaussian_021.csv,0,3,0.596824682
diagonal_001.csv,gaussian_022.csv,0,0,0.7159296460000001
diagonal_001.csv,gaussian_023.csv,0,0,0.7554180330000001
diagonal_001.csv,gaussian_024.csv,0,0,0.68899347
diagonal_001.csv,gaussian_025.csv,0,6,0.7567270690000001
diagonal_001.csv,parcel_001.csv,4194,135417,0.8429051040000001
diagonal_001.csv,parcel_002.csv,4144,140643,0.7406304890000001
diagonal_001.csv,parcel_003.csv,3964,120238,0.9310662220000001
diagonal_001.csv,parcel_004.csv,3851,170625,0.794936571
diagonal_001.csv,parcel_005.csv,4260,120429,0.704497009
diagonal_001.csv,parcel_006.csv,4405,105439,0.755968842
diagonal_001.csv,parcel_007.csv,4216,126765,0.848657592
diagonal_001.csv,parcel_008.csv,3877,125554,0.7750498
diagonal_001.csv,parcel_009.csv,3773,93875,0.904051724
diagonal_001.csv,parcel_010.csv,3643,60427,0.6794590490000001
diagonal_001.csv,parcel_011.csv,4522,158789,0.7082584110000001
diagonal_001.csv,parcel_012.csv,5358,132383,0.696353187
diagonal_001.csv,parcel_013.csv,4088,68452,0.693396829
diagonal_001.csv,parcel_014.csv,4080,109682,0.842389516
diagonal_001.csv,parcel_015.csv,3881,95875,0.748899489
diagonal_001.csv,parcel_016.csv,4050,110018,0.8089011730000001
diagonal_001.csv,parcel_017.csv,4173,69501,0.7102569670000001
diagonal_001.csv,parcel_018.csv,4323,108669,0.8148285460000001
diagonal_001.csv,parcel_019.csv,3803,57131,0.799319282
diagonal_001.csv,parcel_020.csv,3894,73940,0.780628325
diagonal_001.csv,parcel_021.csv,3864,43662,0.606999174
diagonal_001.csv,parcel_022.csv,4659,203789,0.959751499
diagonal_001.csv,parcel_023.csv,4089,123254,0.6949162280000001
diagonal_001.csv,parcel_024.csv,5791,199801,0.790816152
diagonal_001.csv,parcel_025.csv,4728,144116,0.690406425
diagonal_001.csv,uniform_001.csv,0,0,0.5707997370000001
diagonal_001.csv,uniform_002.csv,0,0,0.69448727
diagonal_001.csv,uniform_003.csv,1849,102425,0.8113445130000001
diagonal_001.csv,uniform_004.csv,0,0,0.634739771
diagonal_001.csv,uniform_005.csv,0,0,0.5837469630000001
diagonal_001.csv,uniform_006.csv,0,0,0.7011700740000001
diagonal_001.csv,uniform_007.csv,0,0,0.5713182720000001
diagonal_001.csv,uniform_008.csv,0,0,0.6857774430000001
diagonal_001.csv,uniform_009.csv,0,0,0.612943306
diagonal_001.csv,uniform_010.csv,0,0,0.7619003080000001
