Column	Row	Geometry	Frequency
0	0	POLYGON((-0.4998164201671301 -0.019756818665738696,-0.45713396290206104 -0.019756818665738696,-0.45713396290206104 -0.005273030175836371,-0.4998164201671301 -0.005273030175836371,-0.4998164201671301 -0.019756818665738696))	0
1	0	POLYGON((-0.45713396290206104 -0.019756818665738696,-0.41445150563699196 -0.019756818665738696,-0.41445150563699196 -0.005273030175836371,-0.45713396290206104 -0.005273030175836371,-0.45713396290206104 -0.019756818665738696))	0
2	0	POLYGON((-0.41445150563699196 -0.019756818665738696,-0.37176904837192287 -0.019756818665738696,-0.37176904837192287 -0.005273030175836371,-0.41445150563699196 -0.005273030175836371,-0.41445150563699196 -0.019756818665738696))	0
3	0	POLYGON((-0.37176904837192287 -0.019756818665738696,-0.3290865911068538 -0.019756818665738696,-0.3290865911068538 -0.005273030175836371,-0.37176904837192287 -0.005273030175836371,-0.37176904837192287 -0.019756818665738696))	0
4	0	POLYGON((-0.3290865911068538 -0.019756818665738696,-0.2864041338417847 -0.019756818665738696,-0.2864041338417847 -0.005273030175836371,-0.3290865911068538 -0.005273030175836371,-0.3290865911068538 -0.019756818665738696))	0
5	0	POLYGON((-0.2864041338417847 -0.019756818665738696,-0.2437216765767156 -0.019756818665738696,-0.2437216765767156 -0.005273030175836371,-0.2864041338417847 -0.005273030175836371,-0.2864041338417847 -0.019756818665738696))	0
6	0	POLYGON((-0.2437216765767156 -0.019756818665738696,-0.20103921931164648 -0.019756818665738696,-0.20103921931164648 -0.005273030175836371,-0.2437216765767156 -0.005273030175836371,-0.2437216765767156 -0.019756818665738696))	0
7	0	POLYGON((-0.20103921931164648 -0.019756818665738696,-0.15835676204657745 -0.019756818665738696,-0.15835676204657745 -0.005273030175836371,-0.20103921931164648 -0.005273030175836371,-0.20103921931164648 -0.019756818665738696))	0
8	0	POLYGON((-0.15835676204657745 -0.019756818665738696,-0.11567430478150836 -0.019756818665738696,-0.11567430478150836 -0.005273030175836371,-0.15835676204657745 -0.005273030175836371,-0.15835676204657745 -0.019756818665738696))	0
9	0	POLYGON((-0.11567430478150836 -0.019756818665738696,-0.07299184751643928 -0.019756818665738696,-0.07299184751643928 -0.005273030175836371,-0.11567430478150836 -0.005273030175836371,-0.11567430478150836 -0.019756818665738696))	0
