diagonal_001.csv,gaussian_001.csv,7791
diagonal_001.csv,gaussian_002.csv,10257
diagonal_001.csv,gaussian_003.csv,4045
diagonal_001.csv,gaussian_004.csv,5169
diagonal_001.csv,gaussian_005.csv,5018
diagonal_001.csv,gaussian_006.csv,4015
diagonal_001.csv,gaussian_007.csv,8175
diagonal_001.csv,gaussian_008.csv,5033
diagonal_001.csv,gaussian_009.csv,4544
diagonal_001.csv,gaussian_010.csv,3454
diagonal_001.csv,gaussian_011.csv,4044
diagonal_001.csv,gaussian_012.csv,3884
diagonal_001.csv,gaussian_013.csv,10456
diagonal_001.csv,gaussian_014.csv,9811
diagonal_001.csv,gaussian_015.csv,4540
diagonal_001.csv,gaussian_016.csv,4844
diagonal_001.csv,gaussian_017.csv,4135
diagonal_001.csv,gaussian_018.csv,6343
diagonal_001.csv,gaussian_019.csv,9737
diagonal_001.csv,gaussian_020.csv,6402
diagonal_001.csv,gaussian_021.csv,8073
diagonal_001.csv,gaussian_022.csv,5077
diagonal_001.csv,gaussian_023.csv,10761
diagonal_001.csv,gaussian_024.csv,6845
diagonal_001.csv,gaussian_025.csv,4865
