0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,6,26,23,4,1,0
0,0,0,0,0,0,0,0,0,11,111,393,317,79,7,0
0,0,0,0,0,0,0,0,0,41,553,1879,1653,417,21,0
0,0,0,0,0,0,0,0,2,50,942,3031,2755,662,35,0
0,0,0,0,0,0,0,0,1,53,482,1672,1499,332,16,1
0,0,0,0,0,0,0,0,0,6,98,327,300,60,2,0
0,0,0,0,0,0,0,0,0,0,6,17,25,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
