0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,1,1,3,3,2,1,2,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,2,10,8,2,1,0,3,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2,1,1,7,7,10,9,10,7,4,9,11,2,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,6,6,10,18,30,28,25,23,26,18,9,16,4,1,2,1,1,0,0,0,0,0,0
0,0,0,0,0,0,0,2,2,5,8,11,15,40,42,48,46,50,43,28,18,14,10,2,5,1,0,0,0,0,0,0
0,0,0,0,0,0,2,4,5,21,24,43,60,69,93,104,104,92,72,60,45,37,13,6,3,0,0,0,0,0,0,0
0,0,0,1,0,1,2,7,6,20,34,59,81,100,140,153,149,156,123,86,59,49,23,8,5,0,0,0,0,0,0,0
0,0,0,0,1,1,5,8,18,26,56,68,155,144,219,237,207,203,173,144,92,47,29,12,7,1,1,1,0,0,0,0
0,0,0,1,0,0,3,12,23,46,73,108,166,221,300,299,295,284,236,163,116,67,40,28,9,4,1,1,0,0,0,0
0,0,0,0,0,2,8,10,24,56,75,147,205,296,322,385,347,309,287,233,119,102,42,24,10,2,4,0,0,1,0,0
0,0,0,0,0,2,4,13,27,48,98,169,239,317,396,431,451,395,299,209,167,96,75,28,9,6,2,1,0,2,0,0
0,0,0,0,0,3,2,14,27,66,94,148,209,318,360,425,438,356,341,241,161,93,58,31,12,8,1,0,1,0,0,0
0,0,0,0,1,1,6,6,20,67,106,131,196,294,372,406,373,339,273,213,141,75,64,17,9,7,2,1,1,0,0,0
0,0,0,0,1,3,8,11,15,46,75,96,160,247,276,332,316,298,255,166,115,64,54,17,8,4,1,1,0,0,0,0
0,0,0,0,0,0,2,6,9,29,45,87,139,185,200,237,244,195,163,133,87,66,33,16,11,2,0,0,0,0,0,0
0,0,0,0,0,1,5,6,9,13,31,68,89,120,160,153,151,126,129,92,65,38,19,8,3,3,1,1,0,0,0,0
0,0,0,0,0,0,2,2,7,24,23,40,65,75,82,93,114,98,77,52,36,18,16,5,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,4,7,11,11,16,23,49,40,48,57,43,42,31,17,17,11,5,1,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,2,4,10,11,19,16,27,27,25,24,24,17,12,6,3,3,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,6,5,9,15,10,13,11,11,18,3,4,1,4,3,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,2,3,5,7,5,3,3,2,1,1,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,2,7,4,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
