Column	Row	Geometry	Frequency
0	0	POLYGON((0.0 0.0,0.03125 0.0,0.03125 0.03125,0.0 0.03125,0.0 0.0))	8
1	0	POLYGON((0.03125 0.0,0.0625 0.0,0.0625 0.03125,0.03125 0.03125,0.03125 0.0))	56
2	0	POLYGON((0.0625 0.0,0.09375 0.0,0.09375 0.03125,0.0625 0.03125,0.0625 0.0))	49
3	0	POLYGON((0.09375 0.0,0.125 0.0,0.125 0.03125,0.09375 0.03125,0.09375 0.0))	26
4	0	POLYGON((0.125 0.0,0.15625 0.0,0.15625 0.03125,0.125 0.03125,0.125 0.0))	2
5	0	POLYGON((0.15625 0.0,0.1875 0.0,0.1875 0.03125,0.15625 0.03125,0.15625 0.0))	1
6	0	POLYGON((0.1875 0.0,0.21875 0.0,0.21875 0.03125,0.1875 0.03125,0.1875 0.0))	13
7	0	POLYGON((0.21875 0.0,0.25 0.0,0.25 0.03125,0.21875 0.03125,0.21875 0.0))	7
8	0	POLYGON((0.25 0.0,0.28125 0.0,0.28125 0.03125,0.25 0.03125,0.25 0.0))	1
9	0	POLYGON((0.28125 0.0,0.3125 0.0,0.3125 0.03125,0.28125 0.03125,0.28125 0.0))	2
10	0	POLYGON((0.3125 0.0,0.34375 0.0,0.34375 0.03125,0.3125 0.03125,0.3125 0.0))	6
11	0	POLYGON((0.34375 0.0,0.375 0.0,0.375 0.03125,0.34375 0.03125,0.34375 0.0))	4
12	0	POLYGON((0.375 0.0,0.40625 0.0,0.40625 0.03125,0.375 0.03125,0.375 0.0))	0
13	0	POLYGON((0.40625 0.0,0.4375 0.0,0.4375 0.03125,0.40625 0.03125,0.40625 0.0))	1
14	0	POLYGON((0.4375 0.0,0.46875 0.0,0.46875 0.03125,0.4375 0.03125,0.4375 0.0))	0
15	0	POLYGON((0.46875 0.0,0.5 0.0,0.5 0.03125,0.46875 0.03125,0.46875 0.0))	1
16	0	POLYGON((0.5 0.0,0.53125 0.0,0.53125 0.03125,0.5 0.03125,0.5 0.0))	1
17	0	POLYGON((0.53125 0.0,0.5625 0.0,0.5625 0.03125,0.53125 0.03125,0.53125 0.0))	1
18	0	POLYGON((0.5625 0.0,0.59375 0.0,0.59375 0.03125,0.5625 0.03125,0.5625 0.0))	7
19	0	POLYGON((0.59375 0.0,0.625 0.0,0.625 0.03125,0.59375 0.03125,0.59375 0.0))	2
20	0	POLYGON((0.625 0.0,0.65625 0.0,0.65625 0.03125,0.625 0.03125,0.625 0.0))	9
21	0	POLYGON((0.65625 0.0,0.6875 0.0,0.6875 0.03125,0.65625 0.03125,0.65625 0.0))	4
22	0	POLYGON((0.6875 0.0,0.71875 0.0,0.71875 0.03125,0.6875 0.03125,0.6875 0.0))	6
23	0	POLYGON((0.71875 0.0,0.75 0.0,0.75 0.03125,0.71875 0.03125,0.71875 0.0))	1
24	0	POLYGON((0.75 0.0,0.78125 0.0,0.78125 0.03125,0.75 0.03125,0.75 0.0))	2
25	0	POLYGON((0.78125 0.0,0.8125 0.0,0.8125 0.03125,0.78125 0.03125,0.78125 0.0))	514
26	0	POLYGON((0.8125 0.0,0.84375 0.0,0.84375 0.03125,0.8125 0.03125,0.8125 0.0))	154
27	0	POLYGON((0.84375 0.0,0.875 0.0,0.875 0.03125,0.84375 0.03125,0.84375 0.0))	93
28	0	POLYGON((0.875 0.0,0.90625 0.0,0.90625 0.03125,0.875 0.03125,0.875 0.0))	487
29	0	POLYGON((0.90625 0.0,0.9375 0.0,0.9375 0.03125,0.90625 0.03125,0.90625 0.0))	56
30	0	POLYGON((0.9375 0.0,0.96875 0.0,0.96875 0.03125,0.9375 0.03125,0.9375 0.0))	140
31	0	POLYGON((0.96875 0.0,1.0 0.0,1.0 0.03125,0.96875 0.03125,0.96875 0.0))	1156
0	1	POLYGON((0.0 0.03125,0.03125 0.03125,0.03125 0.0625,0.0 0.0625,0.0 0.03125))	51
1	1	POLYGON((0.03125 0.03125,0.0625 0.03125,0.0625 0.0625,0.03125 0.0625,0.03125 0.03125))	9
2	1	POLYGON((0.0625 0.03125,0.09375 0.03125,0.09375 0.0625,0.0625 0.0625,0.0625 0.03125))	15
3	1	POLYGON((0.09375 0.03125,0.125 0.03125,0.125 0.0625,0.09375 0.0625,0.09375 0.03125))	24
4	1	POLYGON((0.125 0.03125,0.15625 0.03125,0.15625 0.0625,0.125 0.0625,0.125 0.03125))	12
5	1	POLYGON((0.15625 0.03125,0.1875 0.03125,0.1875 0.0625,0.15625 0.0625,0.15625 0.03125))	16
6	1	POLYGON((0.1875 0.03125,0.21875 0.03125,0.21875 0.0625,0.1875 0.0625,0.1875 0.03125))	18
7	1	POLYGON((0.21875 0.03125,0.25 0.03125,0.25 0.0625,0.21875 0.0625,0.21875 0.03125))	4
8	1	POLYGON((0.25 0.03125,0.28125 0.03125,0.28125 0.0625,0.25 0.0625,0.25 0.03125))	1
9	1	POLYGON((0.28125 0.03125,0.3125 0.03125,0.3125 0.0625,0.28125 0.0625,0.28125 0.03125))	2
10	1	POLYGON((0.3125 0.03125,0.34375 0.03125,0.34375 0.0625,0.3125 0.0625,0.3125 0.03125))	5
11	1	POLYGON((0.34375 0.03125,0.375 0.03125,0.375 0.0625,0.34375 0.0625,0.34375 0.03125))	1
12	1	POLYGON((0.375 0.03125,0.40625 0.03125,0.40625 0.0625,0.375 0.0625,0.375 0.03125))	2
13	1	POLYGON((0.40625 0.03125,0.4375 0.03125,0.4375 0.0625,0.40625 0.0625,0.40625 0.03125))	1
14	1	POLYGON((0.4375 0.03125,0.46875 0.03125,0.46875 0.0625,0.4375 0.0625,0.4375 0.03125))	2
15	1	POLYGON((0.46875 0.03125,0.5 0.03125,0.5 0.0625,0.46875 0.0625,0.46875 0.03125))	1
16	1	POLYGON((0.5 0.03125,0.53125 0.03125,0.53125 0.0625,0.5 0.0625,0.5 0.03125))	0
17	1	POLYGON((0.53125 0.03125,0.5625 0.03125,0.5625 0.0625,0.53125 0.0625,0.53125 0.03125))	1
18	1	POLYGON((0.5625 0.03125,0.59375 0.03125,0.59375 0.0625,0.5625 0.0625,0.5625 0.03125))	1
19	1	POLYGON((0.59375 0.03125,0.625 0.03125,0.625 0.0625,0.59375 0.0625,0.59375 0.03125))	4
20	1	POLYGON((0.625 0.03125,0.65625 0.03125,0.65625 0.0625,0.625 0.0625,0.625 0.03125))	13
21	1	POLYGON((0.65625 0.03125,0.6875 0.03125,0.6875 0.0625,0.65625 0.0625,0.65625 0.03125))	12
22	1	POLYGON((0.6875 0.03125,0.71875 0.03125,0.71875 0.0625,0.6875 0.0625,0.6875 0.03125))	7
23	1	POLYGON((0.71875 0.03125,0.75 0.03125,0.75 0.0625,0.71875 0.0625,0.71875 0.03125))	0
24	1	POLYGON((0.75 0.03125,0.78125 0.03125,0.78125 0.0625,0.75 0.0625,0.75 0.03125))	1
25	1	POLYGON((0.78125 0.03125,0.8125 0.03125,0.8125 0.0625,0.78125 0.0625,0.78125 0.03125))	63
26	1	POLYGON((0.8125 0.03125,0.84375 0.03125,0.84375 0.0625,0.8125 0.0625,0.8125 0.03125))	91
27	1	POLYGON((0.84375 0.03125,0.875 0.03125,0.875 0.0625,0.84375 0.0625,0.84375 0.03125))	38
28	1	POLYGON((0.875 0.03125,0.90625 0.03125,0.90625 0.0625,0.875 0.0625,0.875 0.03125))	233
29	1	POLYGON((0.90625 0.03125,0.9375 0.03125,0.9375 0.0625,0.90625 0.0625,0.90625 0.03125))	16
30	1	POLYGON((0.9375 0.03125,0.96875 0.03125,0.96875 0.0625,0.9375 0.0625,0.9375 0.03125))	107
31	1	POLYGON((0.96875 0.03125,1.0 0.03125,1.0 0.0625,0.96875 0.0625,0.96875 0.03125))	129
0	2	POLYGON((0.0 0.0625,0.03125 0.0625,0.03125 0.09375,0.0 0.09375,0.0 0.0625))	55
1	2	POLYGON((0.03125 0.0625,0.0625 0.0625,0.0625 0.09375,0.03125 0.09375,0.03125 0.0625))	4
2	2	POLYGON((0.0625 0.0625,0.09375 0.0625,0.09375 0.09375,0.0625 0.09375,0.0625 0.0625))	1
3	2	POLYGON((0.09375 0.0625,0.125 0.0625,0.125 0.09375,0.09375 0.09375,0.09375 0.0625))	3
4	2	POLYGON((0.125 0.0625,0.15625 0.0625,0.15625 0.09375,0.125 0.09375,0.125 0.0625))	1
5	2	POLYGON((0.15625 0.0625,0.1875 0.0625,0.1875 0.09375,0.15625 0.09375,0.15625 0.0625))	1
6	2	POLYGON((0.1875 0.0625,0.21875 0.0625,0.21875 0.09375,0.1875 0.09375,0.1875 0.0625))	1
7	2	POLYGON((0.21875 0.0625,0.25 0.0625,0.25 0.09375,0.21875 0.09375,0.21875 0.0625))	0
8	2	POLYGON((0.25 0.0625,0.28125 0.0625,0.28125 0.09375,0.25 0.09375,0.25 0.0625))	0
9	2	POLYGON((0.28125 0.0625,0.3125 0.0625,0.3125 0.09375,0.28125 0.09375,0.28125 0.0625))	0
10	2	POLYGON((0.3125 0.0625,0.34375 0.0625,0.34375 0.09375,0.3125 0.09375,0.3125 0.0625))	0
11	2	POLYGON((0.34375 0.0625,0.375 0.0625,0.375 0.09375,0.34375 0.09375,0.34375 0.0625))	0
12	2	POLYGON((0.375 0.0625,0.40625 0.0625,0.40625 0.09375,0.375 0.09375,0.375 0.0625))	1
13	2	POLYGON((0.40625 0.0625,0.4375 0.0625,0.4375 0.09375,0.40625 0.09375,0.40625 0.0625))	1
14	2	POLYGON((0.4375 0.0625,0.46875 0.0625,0.46875 0.09375,0.4375 0.09375,0.4375 0.0625))	0
15	2	POLYGON((0.46875 0.0625,0.5 0.0625,0.5 0.09375,0.46875 0.09375,0.46875 0.0625))	0
16	2	POLYGON((0.5 0.0625,0.53125 0.0625,0.53125 0.09375,0.5 0.09375,0.5 0.0625))	1
17	2	POLYGON((0.53125 0.0625,0.5625 0.0625,0.5625 0.09375,0.53125 0.09375,0.53125 0.0625))	0
18	2	POLYGON((0.5625 0.0625,0.59375 0.0625,0.59375 0.09375,0.5625 0.09375,0.5625 0.0625))	0
19	2	POLYGON((0.59375 0.0625,0.625 0.0625,0.625 0.09375,0.59375 0.09375,0.59375 0.0625))	0
20	2	POLYGON((0.625 0.0625,0.65625 0.0625,0.65625 0.09375,0.625 0.09375,0.625 0.0625))	1
21	2	POLYGON((0.65625 0.0625,0.6875 0.0625,0.6875 0.09375,0.65625 0.09375,0.65625 0.0625))	0
22	2	POLYGON((0.6875 0.0625,0.71875 0.0625,0.71875 0.09375,0.6875 0.09375,0.6875 0.0625))	2
23	2	POLYGON((0.71875 0.0625,0.75 0.0625,0.75 0.09375,0.71875 0.09375,0.71875 0.0625))	1
24	2	POLYGON((0.75 0.0625,0.78125 0.0625,0.78125 0.09375,0.75 0.09375,0.75 0.0625))	2
25	2	POLYGON((0.78125 0.0625,0.8125 0.0625,0.8125 0.09375,0.78125 0.09375,0.78125 0.0625))	32
26	2	POLYGON((0.8125 0.0625,0.84375 0.0625,0.84375 0.09375,0.8125 0.09375,0.8125 0.0625))	7
27	2	POLYGON((0.84375 0.0625,0.875 0.0625,0.875 0.09375,0.84375 0.09375,0.84375 0.0625))	0
28	2	POLYGON((0.875 0.0625,0.90625 0.0625,0.90625 0.09375,0.875 0.09375,0.875 0.0625))	1
29	2	POLYGON((0.90625 0.0625,0.9375 0.0625,0.9375 0.09375,0.90625 0.09375,0.90625 0.0625))	1
30	2	POLYGON((0.9375 0.0625,0.96875 0.0625,0.96875 0.09375,0.9375 0.09375,0.9375 0.0625))	64
31	2	POLYGON((0.96875 0.0625,1.0 0.0625,1.0 0.09375,0.96875 0.09375,0.96875 0.0625))	349
0	3	POLYGON((0.0 0.09375,0.03125 0.09375,0.03125 0.125,0.0 0.125,0.0 0.09375))	55
1	3	POLYGON((0.03125 0.09375,0.0625 0.09375,0.0625 0.125,0.03125 0.125,0.03125 0.09375))	1
2	3	POLYGON((0.0625 0.09375,0.09375 0.09375,0.09375 0.125,0.0625 0.125,0.0625 0.09375))	1
3	3	POLYGON((0.09375 0.09375,0.125 0.09375,0.125 0.125,0.09375 0.125,0.09375 0.09375))	1
