587,135,12,0,0,0,0,0,0,0,0,0,0,0,0,0
129,505,145,11,0,0,0,0,0,0,0,0,0,0,0,0
16,104,510,146,14,0,0,0,0,0,0,0,0,0,0,0
0,7,129,512,135,6,0,0,0,0,0,0,0,0,0,0
0,0,5,150,512,169,9,0,0,0,0,0,0,0,0,0
0,0,0,5,134,539,160,6,0,0,0,0,0,0,0,0
0,0,0,0,15,131,567,147,18,0,0,0,0,0,0,0
0,0,0,0,0,11,139,551,162,6,0,0,0,0,0,0
0,0,0,0,0,0,17,131,540,150,13,0,0,0,0,0
0,0,0,0,0,0,0,8,110,542,149,7,0,0,0,0
0,0,0,0,0,0,0,1,9,151,524,115,11,0,0,0
0,0,0,0,0,0,0,0,0,9,133,537,137,11,0,0
0,0,0,0,0,0,0,0,0,0,18,137,555,156,10,0
0,0,0,0,0,0,0,0,0,0,0,7,138,539,142,11
0,0,0,0,0,0,0,0,0,0,0,1,8,119,558,122
0,0,0,0,0,0,0,0,0,0,0,0,0,10,151,519
