Column	Row	Geometry	Frequency
0	0	POLYGON((0.09684465622264138 0.5010645796385955,0.14834280091749263 0.5010645796385955,0.14834280091749263 0.5479790491337335,0.09684465622264138 0.5479790491337335,0.09684465622264138 0.5010645796385955))	0
1	0	POLYGON((0.14834280091749263 0.5010645796385955,0.1998409456123439 0.5010645796385955,0.1998409456123439 0.5479790491337335,0.14834280091749263 0.5479790491337335,0.14834280091749263 0.5010645796385955))	0
2	0	POLYGON((0.1998409456123439 0.5010645796385955,0.25133909030719515 0.5010645796385955,0.25133909030719515 0.5479790491337335,0.1998409456123439 0.5479790491337335,0.1998409456123439 0.5010645796385955))	0
3	0	POLYGON((0.25133909030719515 0.5010645796385955,0.3028372350020464 0.5010645796385955,0.3028372350020464 0.5479790491337335,0.25133909030719515 0.5479790491337335,0.25133909030719515 0.5010645796385955))	0
4	0	POLYGON((0.3028372350020464 0.5010645796385955,0.35433537969689766 0.5010645796385955,0.35433537969689766 0.5479790491337335,0.3028372350020464 0.5479790491337335,0.3028372350020464 0.5010645796385955))	0
5	0	POLYGON((0.35433537969689766 0.5010645796385955,0.4058335243917489 0.5010645796385955,0.4058335243917489 0.5479790491337335,0.35433537969689766 0.5479790491337335,0.35433537969689766 0.5010645796385955))	0
6	0	POLYGON((0.4058335243917489 0.5010645796385955,0.45733166908660017 0.5010645796385955,0.45733166908660017 0.5479790491337335,0.4058335243917489 0.5479790491337335,0.4058335243917489 0.5010645796385955))	4
7	0	POLYGON((0.45733166908660017 0.5010645796385955,0.5088298137814514 0.5010645796385955,0.5088298137814514 0.5479790491337335,0.45733166908660017 0.5479790491337335,0.45733166908660017 0.5010645796385955))	4
8	0	POLYGON((0.5088298137814514 0.5010645796385955,0.5603279584763027 0.5010645796385955,0.5603279584763027 0.5479790491337335,0.5088298137814514 0.5479790491337335,0.5088298137814514 0.5010645796385955))	4
9	0	POLYGON((0.5603279584763027 0.5010645796385955,0.6118261031711539 0.5010645796385955,0.6118261031711539 0.5479790491337335,0.5603279584763027 0.5479790491337335,0.5603279584763027 0.5010645796385955))	1
10	0	POLYGON((0.6118261031711539 0.5010645796385955,0.6633242478660052 0.5010645796385955,0.6633242478660052 0.5479790491337335,0.6118261031711539 0.5479790491337335,0.6118261031711539 0.5010645796385955))	3
