Column	Row	Geometry	Frequency
0	0	POLYGON((0.10436698803854783 0.25277654937974015,0.15601520634318777 0.25277654937974015,0.15601520634318777 0.30416909083264215,0.10436698803854783 0.30416909083264215,0.10436698803854783 0.25277654937974015))	0
1	0	POLYGON((0.15601520634318777 0.25277654937974015,0.20766342464782772 0.25277654937974015,0.20766342464782772 0.30416909083264215,0.15601520634318777 0.30416909083264215,0.15601520634318777 0.25277654937974015))	0
2	0	POLYGON((0.20766342464782772 0.25277654937974015,0.25931164295246767 0.25277654937974015,0.25931164295246767 0.30416909083264215,0.20766342464782772 0.30416909083264215,0.20766342464782772 0.25277654937974015))	0
3	0	POLYGON((0.25931164295246767 0.25277654937974015,0.3109598612571076 0.25277654937974015,0.3109598612571076 0.30416909083264215,0.25931164295246767 0.30416909083264215,0.25931164295246767 0.25277654937974015))	0
4	0	POLYGON((0.3109598612571076 0.25277654937974015,0.3626080795617476 0.25277654937974015,0.3626080795617476 0.30416909083264215,0.3109598612571076 0.30416909083264215,0.3109598612571076 0.25277654937974015))	1
5	0	POLYGON((0.3626080795617476 0.25277654937974015,0.4142562978663875 0.25277654937974015,0.4142562978663875 0.30416909083264215,0.3626080795617476 0.30416909083264215,0.3626080795617476 0.25277654937974015))	1
6	0	POLYGON((0.4142562978663875 0.25277654937974015,0.4659045161710275 0.25277654937974015,0.4659045161710275 0.30416909083264215,0.4142562978663875 0.30416909083264215,0.4142562978663875 0.25277654937974015))	0
7	0	POLYGON((0.4659045161710275 0.25277654937974015,0.5175527344756674 0.25277654937974015,0.5175527344756674 0.30416909083264215,0.4659045161710275 0.30416909083264215,0.4659045161710275 0.25277654937974015))	1
8	0	POLYGON((0.5175527344756674 0.25277654937974015,0.5692009527803075 0.25277654937974015,0.5692009527803075 0.30416909083264215,0.5175527344756674 0.30416909083264215,0.5175527344756674 0.25277654937974015))	1
9	0	POLYGON((0.5692009527803075 0.25277654937974015,0.6208491710849474 0.25277654937974015,0.6208491710849474 0.30416909083264215,0.5692009527803075 0.30416909083264215,0.5692009527803075 0.25277654937974015))	0
10	0	POLYGON((0.6208491710849474 0.25277654937974015,0.6724973893895874 0.25277654937974015,0.6724973893895874 0.30416909083264215,0.6208491710849474 0.30416909083264215,0.6208491710849474 0.25277654937974015))	1
11	0	POLYGON((0.6724973893895874 0.25277654937974015,0.7241456076942272 0.25277654937974015,0.7241456076942272 0.30416909083264215,0.6724973893895874 0.30416909083264215,0.6724973893895874 0.25277654937974015))	0
12	0	POLYGON((0.7241456076942272 0.25277654937974015,0.7757938259988671 0.25277654937974015,0.7757938259988671 0.30416909083264215,0.7241456076942272 0.30416909083264215,0.7241456076942272 0.25277654937974015))	0
13	0	POLYGON((0.7757938259988671 0.25277654937974015,0.8274420443035072 0.25277654937974015,0.8274420443035072 0.30416909083264215,0.7757938259988671 0.30416909083264215,0.7757938259988671 0.25277654937974015))	0
14	0	POLYGON((0.8274420443035072 0.25277654937974015,0.8790902626081472 0.25277654937974015,0.8790902626081472 0.30416909083264215,0.8274420443035072 0.30416909083264215,0.8274420443035072 0.25277654937974015))	0
15	0	POLYGON((0.8790902626081472 0.25277654937974015,0.9307384809127871 0.25277654937974015,0.9307384809127871 0.30416909083264215,0.8790902626081472 0.30416909083264215,0.8790902626081472 0.25277654937974015))	0
0	1	POLYGON((0.10436698803854783 0.30416909083264215,0.15601520634318777 0.30416909083264215,0.15601520634318777 0.35556163228554416,0.10436698803854783 0.35556163228554416,0.10436698803854783 0.30416909083264215))	0
1	1	POLYGON((0.15601520634318777 0.30416909083264215,0.20766342464782772 0.30416909083264215,0.20766342464782772 0.35556163228554416,0.15601520634318777 0.35556163228554416,0.15601520634318777 0.30416909083264215))	0
2	1	POLYGON((0.20766342464782772 0.30416909083264215,0.25931164295246767 0.30416909083264215,0.25931164295246767 0.35556163228554416,0.20766342464782772 0.35556163228554416,0.20766342464782772 0.30416909083264215))	0
3	1	POLYGON((0.25931164295246767 0.30416909083264215,0.3109598612571076 0.30416909083264215,0.3109598612571076 0.35556163228554416,0.25931164295246767 0.35556163228554416,0.25931164295246767 0.30416909083264215))	2
4	1	POLYGON((0.3109598612571076 0.30416909083264215,0.3626080795617476 0.30416909083264215,0.3626080795617476 0.35556163228554416,0.3109598612571076 0.35556163228554416,0.3109598612571076 0.30416909083264215))	1
5	1	POLYGON((0.3626080795617476 0.30416909083264215,0.4142562978663875 0.30416909083264215,0.4142562978663875 0.35556163228554416,0.3626080795617476 0.35556163228554416,0.3626080795617476 0.30416909083264215))	3
6	1	POLYGON((0.4142562978663875 0.30416909083264215,0.4659045161710275 0.30416909083264215,0.4659045161710275 0.35556163228554416,0.4142562978663875 0.35556163228554416,0.4142562978663875 0.30416909083264215))	7
7	1	POLYGON((0.4659045161710275 0.30416909083264215,0.5175527344756674 0.30416909083264215,0.5175527344756674 0.35556163228554416,0.4659045161710275 0.35556163228554416,0.4659045161710275 0.30416909083264215))	12
8	1	POLYGON((0.5175527344756674 0.30416909083264215,0.5692009527803075 0.30416909083264215,0.5692009527803075 0.35556163228554416,0.5175527344756674 0.35556163228554416,0.5175527344756674 0.30416909083264215))	6
9	1	POLYGON((0.5692009527803075 0.30416909083264215,0.6208491710849474 0.30416909083264215,0.6208491710849474 0.35556163228554416,0.5692009527803075 0.35556163228554416,0.5692009527803075 0.30416909083264215))	3
10	1	POLYGON((0.6208491710849474 0.30416909083264215,0.6724973893895874 0.30416909083264215,0.6724973893895874 0.35556163228554416,0.6208491710849474 0.35556163228554416,0.6208491710849474 0.30416909083264215))	2
11	1	POLYGON((0.6724973893895874 0.30416909083264215,0.7241456076942272 0.30416909083264215,0.7241456076942272 0.35556163228554416,0.6724973893895874 0.35556163228554416,0.6724973893895874 0.30416909083264215))	0
12	1	POLYGON((0.7241456076942272 0.30416909083264215,0.7757938259988671 0.30416909083264215,0.7757938259988671 0.35556163228554416,0.7241456076942272 0.35556163228554416,0.7241456076942272 0.30416909083264215))	0
13	1	POLYGON((0.7757938259988671 0.30416909083264215,0.8274420443035072 0.30416909083264215,0.8274420443035072 0.35556163228554416,0.7757938259988671 0.35556163228554416,0.7757938259988671 0.30416909083264215))	0
14	1	POLYGON((0.8274420443035072 0.30416909083264215,0.8790902626081472 0.30416909083264215,0.8790902626081472 0.35556163228554416,0.8274420443035072 0.35556163228554416,0.8274420443035072 0.30416909083264215))	0
15	1	POLYGON((0.8790902626081472 0.30416909083264215,0.9307384809127871 0.30416909083264215,0.9307384809127871 0.35556163228554416,0.8790902626081472 0.35556163228554416,0.8790902626081472 0.30416909083264215))	0
0	2	POLYGON((0.10436698803854783 0.35556163228554416,0.15601520634318777 0.35556163228554416,0.15601520634318777 0.4069541737384462,0.10436698803854783 0.4069541737384462,0.10436698803854783 0.35556163228554416))	0
1	2	POLYGON((0.15601520634318777 0.35556163228554416,0.20766342464782772 0.35556163228554416,0.20766342464782772 0.4069541737384462,0.15601520634318777 0.4069541737384462,0.15601520634318777 0.35556163228554416))	0
2	2	POLYGON((0.20766342464782772 0.35556163228554416,0.25931164295246767 0.35556163228554416,0.25931164295246767 0.4069541737384462,0.20766342464782772 0.4069541737384462,0.20766342464782772 0.35556163228554416))	3
3	2	POLYGON((0.25931164295246767 0.35556163228554416,0.3109598612571076 0.35556163228554416,0.3109598612571076 0.4069541737384462,0.25931164295246767 0.4069541737384462,0.25931164295246767 0.35556163228554416))	0
4	2	POLYGON((0.3109598612571076 0.35556163228554416,0.3626080795617476 0.35556163228554416,0.3626080795617476 0.4069541737384462,0.3109598612571076 0.4069541737384462,0.3109598612571076 0.35556163228554416))	3
5	2	POLYGON((0.3626080795617476 0.35556163228554416,0.4142562978663875 0.35556163228554416,0.4142562978663875 0.4069541737384462,0.3626080795617476 0.4069541737384462,0.3626080795617476 0.35556163228554416))	18
6	2	POLYGON((0.4142562978663875 0.35556163228554416,0.4659045161710275 0.35556163228554416,0.4659045161710275 0.4069541737384462,0.4142562978663875 0.4069541737384462,0.4142562978663875 0.35556163228554416))	19
7	2	POLYGON((0.4659045161710275 0.35556163228554416,0.5175527344756674 0.35556163228554416,0.5175527344756674 0.4069541737384462,0.4659045161710275 0.4069541737384462,0.4659045161710275 0.35556163228554416))	25
8	2	POLYGON((0.5175527344756674 0.35556163228554416,0.5692009527803075 0.35556163228554416,0.5692009527803075 0.4069541737384462,0.5175527344756674 0.4069541737384462,0.5175527344756674 0.35556163228554416))	25
9	2	POLYGON((0.5692009527803075 0.35556163228554416,0.6208491710849474 0.35556163228554416,0.6208491710849474 0.4069541737384462,0.5692009527803075 0.4069541737384462,0.5692009527803075 0.35556163228554416))	17
10	2	POLYGON((0.6208491710849474 0.35556163228554416,0.6724973893895874 0.35556163228554416,0.6724973893895874 0.4069541737384462,0.6208491710849474 0.4069541737384462,0.6208491710849474 0.35556163228554416))	8
11	2	POLYGON((0.6724973893895874 0.35556163228554416,0.7241456076942272 0.35556163228554416,0.7241456076942272 0.4069541737384462,0.6724973893895874 0.4069541737384462,0.6724973893895874 0.35556163228554416))	4
12	2	POLYGON((0.7241456076942272 0.35556163228554416,0.7757938259988671 0.35556163228554416,0.7757938259988671 0.4069541737384462,0.7241456076942272 0.4069541737384462,0.7241456076942272 0.35556163228554416))	2
13	2	POLYGON((0.7757938259988671 0.35556163228554416,0.8274420443035072 0.35556163228554416,0.8274420443035072 0.4069541737384462,0.7757938259988671 0.4069541737384462,0.7757938259988671 0.35556163228554416))	1
14	2	POLYGON((0.8274420443035072 0.35556163228554416,0.8790902626081472 0.35556163228554416,0.8790902626081472 0.4069541737384462,0.8274420443035072 0.4069541737384462,0.8274420443035072 0.35556163228554416))	0
15	2	POLYGON((0.8790902626081472 0.35556163228554416,0.9307384809127871 0.35556163228554416,0.9307384809127871 0.4069541737384462,0.8790902626081472 0.4069541737384462,0.8790902626081472 0.35556163228554416))	0
0	3	POLYGON((0.10436698803854783 0.4069541737384462,0.15601520634318777 0.4069541737384462,0.15601520634318777 0.4583467151913482,0.10436698803854783 0.4583467151913482,0.10436698803854783 0.4069541737384462))	0
1	3	POLYGON((0.15601520634318777 0.4069541737384462,0.20766342464782772 0.4069541737384462,0.20766342464782772 0.4583467151913482,0.15601520634318777 0.4583467151913482,0.15601520634318777 0.4069541737384462))	2
2	3	POLYGON((0.20766342464782772 0.4069541737384462,0.25931164295246767 0.4069541737384462,0.25931164295246767 0.4583467151913482,0.20766342464782772 0.4583467151913482,0.20766342464782772 0.4069541737384462))	2
3	3	POLYGON((0.25931164295246767 0.4069541737384462,0.3109598612571076 0.4069541737384462,0.3109598612571076 0.4583467151913482,0.25931164295246767 0.4583467151913482,0.25931164295246767 0.4069541737384462))	12
4	3	POLYGON((0.3109598612571076 0.4069541737384462,0.3626080795617476 0.4069541737384462,0.3626080795617476 0.4583467151913482,0.3109598612571076 0.4583467151913482,0.3109598612571076 0.4069541737384462))	23
5	3	POLYGON((0.3626080795617476 0.4069541737384462,0.4142562978663875 0.4069541737384462,0.4142562978663875 0.4583467151913482,0.3626080795617476 0.4583467151913482,0.3626080795617476 0.4069541737384462))	29
