Column	Row	Geometry	Frequency
0	0	POLYGON((2.6091195341026996E-5 1.2657437599483679E-5,0.03133949407918728 1.2657437599483679E-5,0.03133949407918728 0.03127987118458875,2.6091195341026996E-5 0.03127987118458875,2.6091195341026996E-5 1.2657437599483679E-5))	13
1	0	POLYGON((0.03133949407918728 1.2657437599483679E-5,0.06265289696303353 1.2657437599483679E-5,0.06265289696303353 0.03127987118458875,0.03133949407918728 0.03127987118458875,0.03133949407918728 1.2657437599483679E-5))	24
2	0	POLYGON((0.06265289696303353 1.2657437599483679E-5,0.09396629984687979 1.2657437599483679E-5,0.09396629984687979 0.03127987118458875,0.06265289696303353 0.03127987118458875,0.06265289696303353 1.2657437599483679E-5))	15
3	0	POLYGON((0.09396629984687979 1.2657437599483679E-5,0.12527970273072603 1.2657437599483679E-5,0.12527970273072603 0.03127987118458875,0.09396629984687979 0.03127987118458875,0.09396629984687979 1.2657437599483679E-5))	16
4	0	POLYGON((0.12527970273072603 1.2657437599483679E-5,0.15659310561457232 1.2657437599483679E-5,0.15659310561457232 0.03127987118458875,0.12527970273072603 0.03127987118458875,0.12527970273072603 1.2657437599483679E-5))	16
5	0	POLYGON((0.15659310561457232 1.2657437599483679E-5,0.18790650849841856 1.2657437599483679E-5,0.18790650849841856 0.03127987118458875,0.15659310561457232 0.03127987118458875,0.15659310561457232 1.2657437599483679E-5))	18
6	0	POLYGON((0.18790650849841856 1.2657437599483679E-5,0.2192199113822648 1.2657437599483679E-5,0.2192199113822648 0.03127987118458875,0.18790650849841856 0.03127987118458875,0.18790650849841856 1.2657437599483679E-5))	21
7	0	POLYGON((0.2192199113822648 1.2657437599483679E-5,0.25053331426611103 1.2657437599483679E-5,0.25053331426611103 0.03127987118458875,0.2192199113822648 0.03127987118458875,0.2192199113822648 1.2657437599483679E-5))	15
8	0	POLYGON((0.25053331426611103 1.2657437599483679E-5,0.28184671714995735 1.2657437599483679E-5,0.28184671714995735 0.03127987118458875,0.25053331426611103 0.03127987118458875,0.25053331426611103 1.2657437599483679E-5))	12
9	0	POLYGON((0.28184671714995735 1.2657437599483679E-5,0.3131601200338036 1.2657437599483679E-5,0.3131601200338036 0.03127987118458875,0.28184671714995735 0.03127987118458875,0.28184671714995735 1.2657437599483679E-5))	22
10	0	POLYGON((0.3131601200338036 1.2657437599483679E-5,0.3444735229176498 1.2657437599483679E-5,0.3444735229176498 0.03127987118458875,0.3131601200338036 0.03127987118458875,0.3131601200338036 1.2657437599483679E-5))	16
11	0	POLYGON((0.3444735229176498 1.2657437599483679E-5,0.3757869258014961 1.2657437599483679E-5,0.3757869258014961 0.03127987118458875,0.3444735229176498 0.03127987118458875,0.3444735229176498 1.2657437599483679E-5))	18
12	0	POLYGON((0.3757869258014961 1.2657437599483679E-5,0.40710032868534235 1.2657437599483679E-5,0.40710032868534235 0.03127987118458875,0.3757869258014961 0.03127987118458875,0.3757869258014961 1.2657437599483679E-5))	21
13	0	POLYGON((0.40710032868534235 1.2657437599483679E-5,0.43841373156918856 1.2657437599483679E-5,0.43841373156918856 0.03127987118458875,0.40710032868534235 0.03127987118458875,0.40710032868534235 1.2657437599483679E-5))	12
14	0	POLYGON((0.43841373156918856 1.2657437599483679E-5,0.4697271344530348 1.2657437599483679E-5,0.4697271344530348 0.03127987118458875,0.43841373156918856 0.03127987118458875,0.43841373156918856 1.2657437599483679E-5))	12
15	0	POLYGON((0.4697271344530348 1.2657437599483679E-5,0.5010405373368811 1.2657437599483679E-5,0.5010405373368811 0.03127987118458875,0.4697271344530348 0.03127987118458875,0.4697271344530348 1.2657437599483679E-5))	20
16	0	POLYGON((0.5010405373368811 1.2657437599483679E-5,0.5323539402207274 1.2657437599483679E-5,0.5323539402207274 0.03127987118458875,0.5010405373368811 0.03127987118458875,0.5010405373368811 1.2657437599483679E-5))	15
17	0	POLYGON((0.5323539402207274 1.2657437599483679E-5,0.5636673431045737 1.2657437599483679E-5,0.5636673431045737 0.03127987118458875,0.5323539402207274 0.03127987118458875,0.5323539402207274 1.2657437599483679E-5))	15
18	0	POLYGON((0.5636673431045737 1.2657437599483679E-5,0.5949807459884199 1.2657437599483679E-5,0.5949807459884199 0.03127987118458875,0.5636673431045737 0.03127987118458875,0.5636673431045737 1.2657437599483679E-5))	8
19	0	POLYGON((0.5949807459884199 1.2657437599483679E-5,0.6262941488722662 1.2657437599483679E-5,0.6262941488722662 0.03127987118458875,0.5949807459884199 0.03127987118458875,0.5949807459884199 1.2657437599483679E-5))	18
20	0	POLYGON((0.6262941488722662 1.2657437599483679E-5,0.6576075517561124 1.2657437599483679E-5,0.6576075517561124 0.03127987118458875,0.6262941488722662 0.03127987118458875,0.6262941488722662 1.2657437599483679E-5))	14
21	0	POLYGON((0.6576075517561124 1.2657437599483679E-5,0.6889209546399586 1.2657437599483679E-5,0.6889209546399586 0.03127987118458875,0.6576075517561124 0.03127987118458875,0.6576075517561124 1.2657437599483679E-5))	17
22	0	POLYGON((0.6889209546399586 1.2657437599483679E-5,0.7202343575238049 1.2657437599483679E-5,0.7202343575238049 0.03127987118458875,0.6889209546399586 0.03127987118458875,0.6889209546399586 1.2657437599483679E-5))	18
23	0	POLYGON((0.7202343575238049 1.2657437599483679E-5,0.7515477604076511 1.2657437599483679E-5,0.7515477604076511 0.03127987118458875,0.7202343575238049 0.03127987118458875,0.7202343575238049 1.2657437599483679E-5))	17
24	0	POLYGON((0.7515477604076511 1.2657437599483679E-5,0.7828611632914974 1.2657437599483679E-5,0.7828611632914974 0.03127987118458875,0.7515477604076511 0.03127987118458875,0.7515477604076511 1.2657437599483679E-5))	12
25	0	POLYGON((0.7828611632914974 1.2657437599483679E-5,0.8141745661753437 1.2657437599483679E-5,0.8141745661753437 0.03127987118458875,0.7828611632914974 0.03127987118458875,0.7828611632914974 1.2657437599483679E-5))	15
26	0	POLYGON((0.8141745661753437 1.2657437599483679E-5,0.8454879690591899 1.2657437599483679E-5,0.8454879690591899 0.03127987118458875,0.8141745661753437 0.03127987118458875,0.8141745661753437 1.2657437599483679E-5))	17
27	0	POLYGON((0.8454879690591899 1.2657437599483679E-5,0.8768013719430361 1.2657437599483679E-5,0.8768013719430361 0.03127987118458875,0.8454879690591899 0.03127987118458875,0.8454879690591899 1.2657437599483679E-5))	23
28	0	POLYGON((0.8768013719430361 1.2657437599483679E-5,0.9081147748268824 1.2657437599483679E-5,0.9081147748268824 0.03127987118458875,0.8768013719430361 0.03127987118458875,0.8768013719430361 1.2657437599483679E-5))	18
