Column	Row	Geometry	Frequency
0	0	POLYGON((2.4651029102096267E-5 2.4651029102096267E-5,0.03127466556456554 2.4651029102096267E-5,0.03127466556456554 0.03133574741044563,2.4651029102096267E-5 0.03133574741044563,2.4651029102096267E-5 2.4651029102096267E-5))	227
1	0	POLYGON((0.03127466556456554 2.4651029102096267E-5,0.06252468010002898 2.4651029102096267E-5,0.06252468010002898 0.03133574741044563,0.03127466556456554 0.03133574741044563,0.03127466556456554 2.4651029102096267E-5))	19
2	0	POLYGON((0.06252468010002898 2.4651029102096267E-5,0.09377469463549241 2.4651029102096267E-5,0.09377469463549241 0.03133574741044563,0.06252468010002898 0.03133574741044563,0.06252468010002898 2.4651029102096267E-5))	12
3	0	POLYGON((0.09377469463549241 2.4651029102096267E-5,0.12502470917095587 2.4651029102096267E-5,0.12502470917095587 0.03133574741044563,0.09377469463549241 0.03133574741044563,0.09377469463549241 2.4651029102096267E-5))	1
4	0	POLYGON((0.12502470917095587 2.4651029102096267E-5,0.15627472370641932 2.4651029102096267E-5,0.15627472370641932 0.03133574741044563,0.12502470917095587 0.03133574741044563,0.12502470917095587 2.4651029102096267E-5))	0
5	0	POLYGON((0.15627472370641932 2.4651029102096267E-5,0.18752473824188273 2.4651029102096267E-5,0.18752473824188273 0.03133574741044563,0.15627472370641932 0.03133574741044563,0.15627472370641932 2.4651029102096267E-5))	0
6	0	POLYGON((0.18752473824188273 2.4651029102096267E-5,0.21877475277734618 2.4651029102096267E-5,0.21877475277734618 0.03133574741044563,0.18752473824188273 0.03133574741044563,0.18752473824188273 2.4651029102096267E-5))	0
7	0	POLYGON((0.21877475277734618 2.4651029102096267E-5,0.25002476731280965 2.4651029102096267E-5,0.25002476731280965 0.03133574741044563,0.21877475277734618 0.03133574741044563,0.21877475277734618 2.4651029102096267E-5))	0
8	0	POLYGON((0.25002476731280965 2.4651029102096267E-5,0.2812747818482731 2.4651029102096267E-5,0.2812747818482731 0.03133574741044563,0.25002476731280965 0.03133574741044563,0.25002476731280965 2.4651029102096267E-5))	0
9	0	POLYGON((0.2812747818482731 2.4651029102096267E-5,0.31252479638373654 2.4651029102096267E-5,0.31252479638373654 0.03133574741044563,0.2812747818482731 0.03133574741044563,0.2812747818482731 2.4651029102096267E-5))	0
