Column	Row	Geometry	Frequency
0	0	POLYGON((5.71189951530382E-5 1.956450119490194E-4,0.03130396519447444 1.956450119490194E-4,0.03130396519447444 0.03153865303186161,5.71189951530382E-5 0.03153865303186161,5.71189951530382E-5 1.956450119490194E-4))	24
1	0	POLYGON((0.03130396519447444 1.956450119490194E-4,0.06255081139379584 1.956450119490194E-4,0.06255081139379584 0.03153865303186161,0.03130396519447444 0.03153865303186161,0.03130396519447444 1.956450119490194E-4))	18
2	0	POLYGON((0.06255081139379584 1.956450119490194E-4,0.09379765759311726 1.956450119490194E-4,0.09379765759311726 0.03153865303186161,0.06255081139379584 0.03153865303186161,0.06255081139379584 1.956450119490194E-4))	23
3	0	POLYGON((0.09379765759311726 1.956450119490194E-4,0.12504450379243864 1.956450119490194E-4,0.12504450379243864 0.03153865303186161,0.09379765759311726 0.03153865303186161,0.09379765759311726 1.956450119490194E-4))	27
4	0	POLYGON((0.12504450379243864 1.956450119490194E-4,0.15629134999176006 1.956450119490194E-4,0.15629134999176006 0.03153865303186161,0.12504450379243864 0.03153865303186161,0.12504450379243864 1.956450119490194E-4))	33
5	0	POLYGON((0.15629134999176006 1.956450119490194E-4,0.18753819619108147 1.956450119490194E-4,0.18753819619108147 0.03153865303186161,0.15629134999176006 0.03153865303186161,0.15629134999176006 1.956450119490194E-4))	27
6	0	POLYGON((0.18753819619108147 1.956450119490194E-4,0.2187850423904029 1.956450119490194E-4,0.2187850423904029 0.03153865303186161,0.18753819619108147 0.03153865303186161,0.18753819619108147 1.956450119490194E-4))	19
7	0	POLYGON((0.2187850423904029 1.956450119490194E-4,0.25003188858972425 1.956450119490194E-4,0.25003188858972425 0.03153865303186161,0.2187850423904029 0.03153865303186161,0.2187850423904029 1.956450119490194E-4))	31
8	0	POLYGON((0.25003188858972425 1.956450119490194E-4,0.2812787347890457 1.956450119490194E-4,0.2812787347890457 0.03153865303186161,0.25003188858972425 0.03153865303186161,0.25003188858972425 1.956450119490194E-4))	32
9	0	POLYGON((0.2812787347890457 1.956450119490194E-4,0.3125255809883671 1.956450119490194E-4,0.3125255809883671 0.03153865303186161,0.2812787347890457 0.03153865303186161,0.2812787347890457 1.956450119490194E-4))	19
